Gene,Freq_In_Subgroup,Freq_In_Rest,Difference,Fold_Change
ZMIZ1,0.3512658227848101,0.25972120322817316,0.09154461955663695,1.3472852166818048
HS6ST1,0.27056962025316456,0.1793837123991196,0.09118590785404496,1.4999670239322844
FAM20C,0.24367088607594936,0.15260454878943508,0.09106633728651428,1.5863520188453497
KSR1,0.31645569620253167,0.2256052824651504,0.09085041373738126,1.3965062630488296
MUC5AC,0.24841772151898733,0.15774027879677183,0.0906774427222155,1.5649318711165021
PTPRF,0.2927215189873418,0.202494497432135,0.09022702155520679,1.4384738785625584
KCNQ4,0.26582278481012656,0.17571533382245047,0.09010745098767609,1.5042428920016877
TSPAN15,0.2579113924050633,0.16801173881144535,0.08989965359361793,1.525996917248435
GRAMD4,0.2958860759493671,0.206529713866471,0.0893563620828961,1.4257528256399294
AGRN,0.22943037974683544,0.1401320616287601,0.08929831811807534,1.6256432245023038
TMEM104,0.25949367088607594,0.1702127659574468,0.08928090492862914,1.5156210428290753
ADGRB2,0.24841772151898733,0.15994130594277328,0.08847641557621405,1.5435299226869608
ADGRA2,0.2626582278481013,0.17424798239178282,0.08841024545631845,1.498780324106128
PFKFB4,0.254746835443038,0.1665443873807777,0.0882024480622603,1.5204737050610684
BCL9L,0.23417721518987342,0.14600146735143066,0.08817574783844276,1.5930263786417527
KLHL26,0.22784810126582278,0.13976522377109318,0.0880828774947296,1.6186391436875085
PRKCD,0.23575949367088608,0.14783565663976522,0.08792383703112086,1.584025622579858
BCR,0.2974683544303797,0.20983125458547322,0.0876370998449065,1.4109310074317416
PLXNA1,0.24367088607594936,0.15627292736610418,0.08739795870984518,1.5493504836259941
RHBDF2,0.22943037974683544,0.14269992663242848,0.08673045311440697,1.596593576096234
ADAMTSL2,0.23734177215189872,0.15077035950110051,0.08657141265079821,1.5638216377169332
FGD2,0.22626582278481014,0.13976522377109318,0.08650059901371696,1.6073985940785676
NKD1,0.27056962025316456,0.18525311812179016,0.0853165021313744,1.4526984728182655
WNT7B,0.2563291139240506,0.17168011738811445,0.08464899653593616,1.484415911925328
