Gene,Freq_In_Subgroup,Freq_In_Rest,Difference,Fold_Change
SUN2,0.1659919028340081,0.2327209098862642,-0.0667290070522561,0.7102141734549334
AGRN,0.1484480431848853,0.2152230971128609,-0.06677505392797559,0.6865503508508187
COL9A2,0.09986504723346828,0.16666666666666666,-0.06680161943319837,0.5956165838974252
DMTN,0.20647773279352227,0.27340332458442695,-0.06692559179090468,0.7524607550080695
PDE9A,0.23481781376518218,0.30183727034120733,-0.06701945657602515,0.7753927166910879
RASGEF1A,0.2631578947368421,0.33027121609798776,-0.06711332136114567,0.7943880480669404
COL6A1,0.1349527665317139,0.2020997375328084,-0.06714697100109451,0.6644654895721559
PIK3C2B,0.13630229419703105,0.20384951881014873,-0.06754722461311768,0.665377663509934
ABCB8,0.145748987854251,0.21347331583552057,-0.06772432798126957,0.679567000148521
OTUD5,0.25775978407557354,0.3258967629046369,-0.06813697882906339,0.7885051591984342
MACROD1,0.20917678812415655,0.2773403324584427,-0.06816354433428615,0.7515144725042228
ACSF3,0.23481781376518218,0.3031496062992126,-0.06833179253403043,0.7720470745379692
FGFRL1,0.12280701754385964,0.19116360454943132,-0.06835658700557168,0.639075322467056
COL18A1,0.19973009446693657,0.26815398075240593,-0.06842388628546936,0.7420662845431507
SLC12A4,0.1794871794871795,0.24803149606299213,-0.06854431657581264,0.7207408794660194
MAN2B2,0.21052631578947367,0.279090113735783,-0.06856379794630935,0.7516377960704074
GNAI2,0.1039136302294197,0.17279090113735784,-0.06887727090793815,0.5979233063950238
ARRB1,0.19163292847503374,0.26071741032370954,-0.0690844818486758,0.7322131463780318
FAM20C,0.17408906882591094,0.2432195975503062,-0.06913052872439526,0.712838243008122
CNTFR,0.17273954116059378,0.24190726159230097,-0.06916772043170719,0.7111337060417827
FZR1,0.14979757085020243,0.21959755030621173,-0.0697999794560093,0.6790536460729878
PTP4A3,0.1970310391363023,0.2668416447944007,-0.0698106056580984,0.7356251089614773
ADGRA1,0.18083670715249664,0.25065616797900264,-0.069819460826506,0.718586429272757
LRP1,0.1794871794871795,0.24934383202099739,-0.0698566525338179,0.7169626590685293
DNMT3A,0.14439946018893388,0.21434820647419073,-0.06994874628525685,0.6705394140639849
RHBDF1,0.12685560053981107,0.1968503937007874,-0.06999479316097634,0.6411693106441678
BCAR1,0.1241565452091768,0.1942257217847769,-0.0700691765756001,0.6359640731463191
SFXN5,0.1970310391363023,0.2672790901137358,-0.0702480509774335,0.734425627628198
THRA,0.11740890688259109,0.18766404199475065,-0.07025513511215956,0.622317351209182
HR,0.15384615384615385,0.22440944881889763,-0.07056329497274377,0.6825186550620582
FRMD1,0.20917678812415655,0.2799650043744532,-0.07078821625029666,0.7444941002167599
