"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","diff_pct"
"CTNS",0.0017675982754965,-1.35794841947816,0.406,0.513,1,-0.107
"COL16A1",0.00177815127810052,1.06861060757218,0.5,0.576,1,-0.076
"ZCCHC4",0.00179764236336348,-0.436088052459328,0.87,0.888,1,-0.018
"CLK3",0.00180357698286627,-1.38977569774794,0.536,0.611,1,-0.075
"DZIP1L",0.00180757228390059,-0.592939775627591,0.754,0.797,1,-0.043
"EIF4EBP1",0.00181166353166701,-0.69660385614478,0.58,0.672,1,-0.0920000000000001
"NFE2L1",0.00182038168626559,-0.415031004711075,0.225,0.343,1,-0.118
"ABCC1",0.00182258778513084,-0.368722136716909,1,0.979,1,0.021
"MAPRE2",0.00183923106074963,-0.43297465248488,0.978,0.977,1,0.001
"SORD",0.00185377118682342,-0.817802895950088,0.638,0.689,1,-0.0509999999999999
"PITPNM3",0.00185541685995169,-0.631789856561564,0.906,0.876,1,0.03
"ITLN1",0.00186221409727535,0.866753711269734,0.522,0.416,1,0.106
"MUC20",0.00186820330092303,-1.16560015433195,0.08,0.178,1,-0.098
"PXDN",0.00189072180503678,-0.412897777697368,0.797,0.862,1,-0.065
"GK3P",0.00189167172097029,1.50180334074715,0.167,0.09,1,0.077
"ARHGAP21",0.00189977036574127,-0.517157110811796,0.993,0.987,1,0.006
"FAM217A",0.00190623100448539,0.560086389064893,0.688,0.568,1,0.12
"PMP22",0.0019157401122757,0.537699525862025,0.696,0.785,1,-0.0890000000000001
"NUPL2",0.00191816212528628,-0.91900883767591,0.5,0.601,1,-0.101
"GCN1",0.0019193730204331,-0.290778921788958,0.87,0.865,1,0.005
"PTPN3",0.0019241011179215,-0.257923642746679,0.935,0.945,1,-0.0099999999999999
"TOX4",0.00193243173894068,-0.759137812995128,0.609,0.688,1,-0.079
"ANKRD24",0.00193603172017026,-1.00853056586073,0.63,0.711,1,-0.081
"ALPL",0.00194268292985472,-0.509638110579404,0.768,0.82,1,-0.0519999999999999
"PDGFRB",0.00194299687281806,-1.34808665949924,0.464,0.536,1,-0.072
"ITFG2",0.00195812472241172,-1.31902149898028,0.529,0.621,1,-0.092
"TRPC4AP",0.00196815352862015,-0.394325000922156,0.949,0.952,1,-0.003
"MYRF",0.00198730021546874,-0.335080972711457,0.449,0.539,1,-0.09
"CDKL1",0.00198923527828908,-0.391303891079279,0.92,0.918,1,0.002
"NSMCE2",0.00199814338865538,-0.371679519028628,1,0.993,1,0.00700000000000001
"RGS12",0.00200891537002709,-0.530345015400025,0.899,0.897,1,0.002
"PPCDC",0.00201401486158068,-0.596889045983494,0.935,0.951,1,-0.0159999999999999
"WWP2",0.00201993913693928,-0.379479344324414,0.971,0.983,1,-0.012
"PPL",0.00202170652593414,-0.623320231259693,0.703,0.773,1,-0.0700000000000001
"PPP2R3C",0.00202205848283793,-1.80468818760543,0.37,0.486,1,-0.116
"PBX4",0.00202446538004681,-0.475292686543275,0.797,0.848,1,-0.0509999999999999
"NKAIN4",0.00203490966510816,-1.91530588049317,0.196,0.315,1,-0.119
"DDX54",0.00204964037731941,-1.61185634700843,0.326,0.447,1,-0.121
"ARHGEF9",0.00205819606051988,0.719947572884083,0.978,0.967,1,0.011
"LITAF",0.0020799332195562,-0.854450892086686,0.855,0.894,1,-0.039
"RILPL1",0.00208096172936667,-1.26784524793952,0.79,0.843,1,-0.0529999999999999
"DPYSL2",0.00212696883753728,-0.346281459768859,0.949,0.976,1,-0.027
"SLC2A5",0.00217857052830697,-0.54582151399355,0.884,0.865,1,0.019
"LGALS1",0.00219355028395051,-1.90629308126628,0.152,0.263,1,-0.111
"GRHL1",0.00219432442665407,-0.42540651945985,0.826,0.854,1,-0.028
"SMUG1",0.0021978177638032,-1.15413927507971,0.601,0.641,1,-0.04
"USP20",0.00220797061402457,-0.958843849802798,0.638,0.717,1,-0.079
"BTBD11",0.00222539275519256,-0.280647127494019,0.993,0.989,1,0.004
"CDA",0.00225561554756523,-0.62805941650492,0.688,0.74,1,-0.052
"CUEDC1",0.00227386599048254,-1.16879130405217,0.79,0.821,1,-0.0309999999999999
"BCAS1",0.00228694425266868,-0.253461786096549,0.964,0.976,1,-0.012
"NCOA1",0.00229071520483023,-0.272140009827726,0.993,0.995,1,-0.002
"CDC14B",0.00230150859357842,-0.437516449919641,0.978,0.97,1,0.00800000000000001
"FAM178B",0.00231431307911952,-0.763814400514408,0.797,0.841,1,-0.0439999999999999
"SLC24A4",0.0023150274868446,-0.421963294027488,0.949,0.961,1,-0.012
"AP1M1",0.00231810849406558,-0.795858447046161,0.732,0.783,1,-0.051
"POMGNT1",0.0023193348605637,-2.7042270622367,0.268,0.373,1,-0.105
"WNK4",0.00232059771021451,-0.96249099719463,0.261,0.374,1,-0.113
"SLC43A2",0.00233306035733588,0.521702844150448,0.652,0.726,1,-0.074
"COMT",0.00233570702340972,0.380472018234454,0.5,0.591,1,-0.091
"TOM1L2",0.00235943986119326,0.559769531010595,0.913,0.948,1,-0.0349999999999999
"MARK2",0.00236217322686636,-0.284956562932995,0.826,0.872,1,-0.046
"MYO1D",0.00237031756257841,-0.447768206184377,1,0.995,1,0.005
"PLEKHA7",0.00237763785478599,-0.371138053099202,0.978,0.978,1,0
"USP9Y",0.00238704069404173,-1.20564797644655,0.225,0.339,1,-0.114
"IGDCC3",0.00240412514327466,-0.489852535935758,0.594,0.64,1,-0.046
"ZNF585B",0.00241747247503954,-0.573025648451286,0.522,0.611,1,-0.089
"SSBP3",0.0024391897364139,-0.757461283756872,0.978,0.941,1,0.037
"DOCK6",0.00244156840731011,-0.670753493630405,0.732,0.731,1,0.001
"TNFRSF1B",0.00244924291301292,-0.768645584584024,0.514,0.607,1,-0.093
"SLC28A1",0.00244937500153031,-0.57614019412771,0.761,0.779,1,-0.018
"WSCD2",0.00246901010713432,-0.38054574415543,0.957,0.942,1,0.015
"SZT2",0.00247026580610346,-0.793504231370586,0.855,0.831,1,0.024
"KATNBL1",0.00249640532888439,-0.364385501649899,0.942,0.942,1,0
"DENND5A",0.00252398833667738,-0.316854958971979,0.978,0.978,1,0
"RRP8",0.00252680991424179,-0.843267946676141,0.196,0.313,1,-0.117
"FANCA",0.00253865662842672,-0.602827237104072,0.877,0.875,1,0.002
"KIF1A",0.00255959681412469,-1.31315281232008,0.688,0.742,1,-0.054
"MRGPRF",0.00256003627493889,-1.18999826778929,0.08,0.175,1,-0.095
"RCN3",0.00256466142580368,-0.880743844393328,0.442,0.541,1,-0.099
"WNK1",0.00257878151086496,-0.332086263206569,0.986,0.984,1,0.002
"SLC4A11",0.00257980038105663,-0.932259847482436,0.101,0.201,1,-0.1
"SPATA22",0.00259028994252094,-0.368068129397292,0.725,0.778,1,-0.053
"GPR107",0.00260706308307434,-0.418821530381779,0.942,0.945,1,-0.003
"TBL1Y",0.00261961391499681,-0.912533214071158,0.246,0.358,1,-0.112
"WSB2",0.00262181386271804,-0.870843140429409,0.681,0.766,1,-0.085
"SLAIN1",0.00263706887927103,-0.340851219672829,0.957,0.937,1,0.0199999999999999
"ADAMTS2",0.0026404057541073,-0.314434656567679,0.92,0.922,1,-0.002
"NOD1",0.00264535505479387,-0.362518381187028,0.703,0.781,1,-0.0780000000000001
"GPBAR1",0.00265147487280778,-1.15620796981842,0.029,0.109,1,-0.08
"EIF1AY",0.00265631587560802,-2.61234120263498,0.058,0.149,1,-0.091
"ZNF839",0.00266434495436097,-1.11627950212038,0.464,0.559,1,-0.095
"FAM131C",0.00266545018370564,-1.59968184124442,0.167,0.278,1,-0.111
"SCAF1",0.00268178192772754,0.710368300824698,0.167,0.291,1,-0.124
"CABIN1",0.00268768865429648,-0.32231773483989,0.971,0.954,1,0.017
"NR1H2",0.00269900488160975,-0.865167717955523,0.565,0.654,1,-0.0890000000000001
"PLB1",0.00271851254143238,-0.413379358550664,0.964,0.962,1,0.002
"PML",0.00275777069940579,-0.633095900907444,0.812,0.834,1,-0.0219999999999999
"SPATA24",0.00276269666714236,-1.31663798305643,0.138,0.246,1,-0.108
"IL18R1",0.00278282482948689,-0.393797670100673,0.797,0.824,1,-0.0269999999999999
"DYNC1H1",0.00279832198349265,-0.389206802271754,0.949,0.937,1,0.0119999999999999
"MINDY2",0.00280015143555033,-0.474768049140872,0.971,0.966,1,0.005
"AZGP1",0.00282151510085819,-1.6525288366367,0.333,0.445,1,-0.112
"PTPRA",0.00284386421531907,-0.481636641671055,0.993,0.987,1,0.006
"ARHGAP39",0.00289453176635746,-0.850088122356238,0.739,0.77,1,-0.031
"SMIM35",0.00290398469250836,-0.281123095429285,0.877,0.88,1,-0.003
"NPLOC4",0.00290729576512776,0.42514461734519,0.855,0.902,1,-0.047
"NOL4L",0.00291718200361839,-0.459877416260769,0.812,0.836,1,-0.0239999999999999
"SACM1L",0.00293336641507749,-0.828721159810611,0.848,0.883,1,-0.035
"BCAS4",0.00294046716485021,-0.299759957398469,0.862,0.883,1,-0.021
"TADA2A",0.00294235309923552,0.308862615320299,0.949,0.96,1,-0.011
"EPS8",0.00295410482959971,-0.275086983274564,0.993,0.988,1,0.005
"HDAC4",0.00296823771683183,-0.626554989532878,0.964,0.965,1,-0.001
"PFKFB4",0.00297701692970426,-0.269853540575193,0.63,0.674,1,-0.044
"BFSP1",0.00297971844408887,-0.477614059624548,0.87,0.879,1,-0.00900000000000001
"MUC3A",0.0029962038532336,-0.771965164120096,0.558,0.641,1,-0.083
"NCOR1",0.00302830649239786,-0.292751152548098,0.986,0.987,1,-0.001
"EMP2",0.00304611248281329,-0.610882481050621,0.804,0.826,1,-0.0219999999999999
"VRTN",0.00305000202514494,-0.40499032870431,0.87,0.891,1,-0.021
"ZNF85",0.00305941255675869,0.819228457180152,0.63,0.707,1,-0.077
"PRPF40B",0.00305990586625667,-0.741982069028263,0.688,0.77,1,-0.0820000000000001
"ETV7",0.00308039570525948,-0.608401884313861,0.572,0.653,1,-0.0810000000000001
"RP1L1",0.00308933406575727,-0.489973653025164,0.783,0.803,1,-0.02
"OR11H2",0.00311916289225888,1.35928945905647,0.188,0.109,1,0.079
"NGEF",0.00313900477730622,-0.375030845971988,0.935,0.937,1,-0.002
"PPIE",0.00316383188412179,-0.849365880592066,0.87,0.869,1,0.001
"CDH22",0.00318045855082461,-0.511102939235777,0.913,0.893,1,0.02
"ASMTL",0.00321622042387032,-1.32820469779931,0.565,0.631,1,-0.0660000000000001
"LSM2",0.00324982865541308,-2.05213291883484,0.304,0.412,1,-0.108
"ZER1",0.00327729321717597,-0.34547160000997,0.681,0.772,1,-0.091
"CLEC4D",0.003278375940096,0.373640664543313,0.522,0.38,1,0.142
"MYBL2",0.00329369684918617,-0.461280155356848,0.804,0.841,1,-0.0369999999999999
"DNAJB6",0.00330538841093078,-1.01905594376081,0.87,0.9,1,-0.03
"DDX46",0.00331760385753276,-0.685934674016405,0.964,0.973,1,-0.00900000000000001
"BTBD7",0.0033284854308343,-0.698248058521078,0.964,0.954,1,0.01
"UBE2H",0.00333456404123059,0.282661378605043,0.978,0.981,1,-0.003
"DGLUCY",0.00336491147122509,-0.476729750356715,0.964,0.973,1,-0.00900000000000001
"OR2V2",0.00337144133895687,-0.525335920341456,0.232,0.348,1,-0.116
"GTF3C1",0.00338149783322889,-0.48019943479451,0.884,0.899,1,-0.015
"ADA",0.00342187511794419,-1.80855191666333,0.435,0.528,1,-0.093
"CACNA1I",0.00342514763178024,-0.840006676581948,0.79,0.789,1,0.001
"URM1",0.00342695941200631,-1.01364389385136,0.362,0.47,1,-0.108
"CPLANE1",0.0034306644186994,-0.34627487394197,0.986,0.984,1,0.002
"CARNS1",0.00344254195809215,-1.22732391965819,0.391,0.477,1,-0.086
"PKNOX2",0.00346183596012318,-0.330697369642033,0.942,0.966,1,-0.024
"PRDM11",0.00353507928907882,-0.540091494660272,0.913,0.921,1,-0.00800000000000001
"COG4",0.00354032679587402,1.25834933109675,0.819,0.846,1,-0.027
"MEI1",0.00354575112917716,-0.360459228008306,0.957,0.963,1,-0.006
"TAS1R2",0.00356881777328058,-0.336624354823142,0.254,0.361,1,-0.107
"DSN1",0.00358332110040215,-0.388373547703591,0.638,0.725,1,-0.087
"COL23A1",0.00358885862720721,-0.367796017689203,0.986,0.985,1,0.001
"SLC8A2",0.00359685224253643,-0.451501378621591,0.601,0.686,1,-0.0850000000000001
"RNF144A",0.00361110212020464,-0.873987958969233,0.935,0.951,1,-0.0159999999999999
"KSR1",0.00361678710933792,-0.361940354665784,0.928,0.939,1,-0.0109999999999999
"CBL",0.00362025036039944,-0.41840174774927,0.971,0.969,1,0.002
"SARDH",0.00362084281482864,-0.783384345672586,0.601,0.689,1,-0.088
"ZFYVE28",0.00362253683148974,-0.558919045917286,0.812,0.845,1,-0.0329999999999999
"CES3",0.0036294136615689,-1.31626201245909,0.203,0.294,1,-0.091
"DNAJB12",0.00365646687079844,-1.56132940829558,0.348,0.449,1,-0.101
"LRRC75A",0.00366072108581347,-0.824486983876136,0.246,0.355,1,-0.109
"TRIM16L",0.00367271995904723,-0.7870941314912,0.717,0.781,1,-0.0640000000000001
"ZNF2",0.00367772847113249,-0.46783742521366,0.514,0.61,1,-0.096
"CDC42EP4",0.00367834610171553,0.77090330511341,0.5,0.571,1,-0.071
"SYNE3",0.00368308620425197,-0.456117328153335,0.746,0.746,1,0
"PRPSAP2",0.00368392852667887,-0.59842820387951,0.942,0.954,1,-0.012
"NFIC",0.00369257139811174,-0.271303381349627,0.92,0.925,1,-0.005
"OR6C2",0.00369267973534628,-1.30950818342936,0.065,0.155,1,-0.09
"PLCD3",0.00370070105958331,-1.49174903534264,0.246,0.35,1,-0.104
"GPHB5",0.0037074902127759,0.691846074108726,0.442,0.333,1,0.109
"UNC93B1",0.00371009845081274,-2.295374977604,0.138,0.243,1,-0.105
"CDIP1",0.00371874645201568,-0.448950368761752,0.471,0.572,1,-0.101
"CAMK2G",0.00372519840152399,-1.33612604202173,0.696,0.733,1,-0.037
"MPRIP",0.00376265387163971,-0.366711940312033,0.928,0.927,1,0.001
"UTY",0.00377089182647476,-1.77080966923032,0.362,0.442,1,-0.08
"CAMKK1",0.00377630242646385,-1.48063726749462,0.406,0.485,1,-0.079
"KIDINS220",0.00378478172511091,-0.406305931553844,0.971,0.973,1,-0.002
"MICU1",0.00378862343204202,-0.300662506717085,1,0.995,1,0.005
"TUBGCP6",0.00380200695859683,-1.19335165857246,0.384,0.474,1,-0.09
"TTLL9",0.00380933451242639,-0.461989334967532,0.877,0.893,1,-0.016
"KIAA1671",0.00381657912431899,-0.411691906244271,0.986,0.978,1,0.00800000000000001
"PRPF6",0.00383253764478184,-0.802665248928188,0.812,0.83,1,-0.0179999999999999
"CPNE2",0.00384537767413133,-1.10575771034564,0.565,0.654,1,-0.0890000000000001
"FBN3",0.00385159075761319,-0.656324565619976,0.841,0.848,1,-0.00700000000000001
"ARID3A",0.00385639703962218,-1.29781301675213,0.529,0.588,1,-0.0589999999999999
"CEP104",0.00388527696860872,-1.13087364018928,0.725,0.786,1,-0.061
"SLC5A11",0.00388611482643813,-0.375326745686722,0.942,0.971,1,-0.029
"MLXIPL",0.00388756411068734,-1.05781086123387,0.457,0.524,1,-0.067
"VPS9D1",0.00388823837009395,-1.53993259694517,0.065,0.154,1,-0.089
"SPEG",0.00389460344800531,-0.69124402203133,0.413,0.521,1,-0.108
"LARP6",0.00390990145601339,-1.41293636484298,0.601,0.691,1,-0.09
"ENC1",0.00391037026060224,-0.923052650050606,0.312,0.439,1,-0.127
"KCNJ9",0.0039321476439886,-1.18748796951079,0.094,0.194,1,-0.1
"DNAI2",0.00395696356312105,-0.73184758064234,0.609,0.684,1,-0.0750000000000001
"MYO15A",0.0039638630030869,-0.714215552946633,0.565,0.636,1,-0.0710000000000001
"SH2B3",0.00397174313603594,-1.24013603428615,0.486,0.578,1,-0.092
"ASPHD2",0.00398390029673606,-0.58658780920607,0.391,0.486,1,-0.095
"LHPP",0.00399844199370956,-0.877134360214685,0.87,0.889,1,-0.019
"VWA2",0.00399945425033697,-0.468341014998295,0.739,0.759,1,-0.02
"CARD10",0.00400465024220282,-0.668729952682189,0.312,0.443,1,-0.131
"CD300A",0.00400757385090688,-0.887334201237885,0.355,0.448,1,-0.093
"HPCAL1",0.00401168289491838,-0.492818071724806,0.841,0.863,1,-0.022
"CTTNBP2",0.0040448922487542,-0.314241171186709,0.978,0.977,1,0.001
"RTN2",0.00405556648738531,-0.807332781753887,0.13,0.233,1,-0.103
"C14orf132",0.00409039724094401,-0.571547147183179,0.732,0.766,1,-0.034
"SREBF2",0.00415013155891204,-0.363519262543437,0.906,0.917,1,-0.011
"RALGAPA2",0.00416338662510436,-0.304418652103778,0.993,0.993,1,0
"CARHSP1",0.00418815291910781,-2.47116722252619,0.167,0.265,1,-0.098
"ANO8",0.00419046407282747,-1.55290346507334,0.087,0.182,1,-0.095
"OSBPL5",0.00420277060738623,-0.534287404093569,0.609,0.669,1,-0.06
"PPFIA3",0.00422389907127284,0.266117698449507,0.449,0.529,1,-0.08
"MCAM",0.00423013840447821,1.23846310036139,0.174,0.283,1,-0.109
"LYRM9",0.00424194031363864,-2.3252379137909,0.138,0.237,1,-0.099
"LRRC43",0.00424999099834633,-0.515233525118107,0.638,0.705,1,-0.067
"CYTH4",0.00425055132287007,-0.767655460917897,0.413,0.514,1,-0.101
"PLXNA1",0.00425433050968125,-1.53172548241319,0.384,0.463,1,-0.079
"GRIP2",0.00428338900409563,-0.717748467110146,0.623,0.68,1,-0.057
"TMEM186",0.00429515764702493,-0.897496519660769,0.196,0.307,1,-0.111
"SULT2B1",0.00429533043036658,-0.470546582527429,0.768,0.811,1,-0.043
"SEPT7",0.00433534071777973,0.371064767307947,0.971,0.978,1,-0.00700000000000001
"STAG2",0.00435935727363478,0.384854229719443,0.978,0.989,1,-0.011
"GABBR2",0.00438633479747853,-0.254609961582194,1,0.995,1,0.005
"ST5",0.00441366643427929,-0.350411856321435,0.971,0.976,1,-0.005
"ADAMTS4",0.00442763257473206,-1.77730041390812,0.319,0.451,1,-0.132
"DEFB116",0.00445281083635027,0.837356348533065,0.435,0.342,1,0.093
"GON4L",0.00448099556775162,-0.392014320248974,0.964,0.974,1,-0.01
"HEPACAM",0.00448129877659214,0.566923845402954,0.391,0.507,1,-0.116
"FNDC5",0.00453651436470103,-1.0694667176815,0.254,0.349,1,-0.095
"NISCH",0.0045484044293997,-1.37293833550828,0.565,0.64,1,-0.0750000000000001
"ABLIM2",0.00457618726426047,-0.664859736035803,0.884,0.898,1,-0.014
"MMP2",0.00458343684192448,-0.338703791660393,0.87,0.883,1,-0.013
"WIPI1",0.00458548927449261,-0.892772574849583,0.167,0.273,1,-0.106
"USB1",0.00459221152843029,-1.73706081707939,0.42,0.496,1,-0.076
"HSPG2",0.00459300853080045,-0.713753370555623,0.768,0.782,1,-0.014
"PXN",0.00461471646871524,1.08085613553637,0.659,0.729,1,-0.07
"KCNA2",0.00461595762731358,-0.68301846800562,0.884,0.873,1,0.011
"ABCC12",0.0046228456407319,-0.409466151356281,0.841,0.867,1,-0.026
"DNAH17",0.00463234774308102,-0.375472128721237,0.855,0.908,1,-0.053
"RUFY1",0.00466272609910088,-0.772323346772863,0.87,0.872,1,-0.002
"MAGED2",0.00467330742952563,-2.22309814335988,0.152,0.26,1,-0.108
"ANTXRL",0.00470013804584266,-0.371161954224583,0.616,0.666,1,-0.05
"SLC41A3",0.00470441274303735,-0.651715257675635,0.884,0.865,1,0.019
"NMT1",0.00472004981933707,-0.850640085815699,0.848,0.853,1,-0.005
"DHX29",0.00475332091379554,-0.513320985733658,0.536,0.622,1,-0.086
"SGF29",0.00475432264377264,-0.730886317700512,0.739,0.794,1,-0.055
"N4BP2L2",0.00476133240756361,-0.490074448231455,0.971,0.979,1,-0.00800000000000001
"ALDH3B2",0.00476455753553427,-0.473107871638297,0.362,0.49,1,-0.128
"BCAR1",0.00476806114179306,-0.963062512507767,0.312,0.419,1,-0.107
"SMG5",0.00479841430617091,-0.537610029102808,0.616,0.67,1,-0.054
"POLDIP2",0.00483400553874141,-1.70733232734107,0.246,0.356,1,-0.11
"WFDC10A",0.00484046767216011,1.72086218553814,0.196,0.121,1,0.075
"DUSP26",0.00486851571038821,-2.15725707571602,0.174,0.282,1,-0.108
"ITGB1BP1",0.00486879499960115,-0.471216735495044,0.471,0.568,1,-0.097
"APEH",0.00487072803802973,-2.94327882915528,0.13,0.224,1,-0.094
"ITGAX",0.00488510976458336,-0.936272835887273,0.522,0.6,1,-0.078
"RPL36",0.00488559921205506,-0.580466125775855,0.217,0.33,1,-0.113
"ZFP64",0.00489134272249146,-0.271604379107881,0.986,0.983,1,0.003
"NLK",0.00489296254263123,-0.400108902063782,0.986,0.981,1,0.005
"NLRC3",0.00490366542647062,-0.806656994553394,0.609,0.681,1,-0.0720000000000001
"MRPL13",0.00491717437196791,-0.972993972940632,0.841,0.884,1,-0.043
"MSH6",0.00492849057234452,-0.642223783048074,0.978,0.948,1,0.03
"C2orf42",0.00492926472916996,0.536282110985272,0.899,0.916,1,-0.017
"SLC24A2",0.00499517961150368,-0.458639205233563,0.993,0.995,1,-0.002
"ST3GAL1",0.00501246579320614,-0.491575835347222,0.891,0.89,1,0.001
"ANKLE2",0.00502036712141774,2.46474585261774,0.616,0.649,1,-0.033
"NT5M",0.00508460625645357,-0.685792291404247,0.739,0.807,1,-0.0680000000000001
"SMR3A",0.00509111726912778,0.644116299952428,0.37,0.263,1,0.107
"GSG1L",0.0050916691610077,-0.260671704339829,0.971,0.986,1,-0.015
"CPT1C",0.00510956138372025,-0.809375493371271,0.442,0.528,1,-0.086
"GGCT",0.00512936495894793,-1.89466040949107,0.036,0.11,1,-0.074
"OR51B4",0.00513354667150097,1.22291331875101,0.167,0.094,1,0.073
"CES1",0.00513982085259033,-0.62988865661146,0.565,0.63,1,-0.0650000000000001
"VARS",0.00515465784463074,-0.663818398999738,0.304,0.411,1,-0.107
"PPP1R3E",0.00516332965857549,-1.11754078222287,0.152,0.246,1,-0.094
"AXIN1",0.0051831260459402,-0.312524614386096,0.681,0.754,1,-0.073
"XXYLT1",0.00522538763988588,-0.447338418326909,0.942,0.952,1,-0.01
"ADD2",0.00526201835277331,-0.253786237868809,0.993,0.968,1,0.025
"PLEKHD1",0.00527868382896181,-0.486004964939561,0.71,0.772,1,-0.062
"RPL27A",0.00528313486074895,-1.2121128519666,0.413,0.506,1,-0.093
"SPRED1",0.00530323510251092,-0.45180429134362,0.964,0.936,1,0.0279999999999999
"ZBTB20",0.0053220347144459,-0.261393474564358,1,0.998,1,0.002
"POLR3G",0.005339225145149,-0.328937871922795,0.79,0.822,1,-0.0319999999999999
"GLT8D2",0.00534572328930105,-0.33059104331325,0.913,0.922,1,-0.00900000000000001
"FAXDC2",0.00535532963104676,-0.453387331615657,0.783,0.827,1,-0.0439999999999999
"LMX1B",0.00536653090471511,-0.283586914047746,0.565,0.67,1,-0.105
"TAS1R1",0.00539467989117864,-0.919191181597808,0.486,0.569,1,-0.083
"GALNT2",0.00541548862022362,-0.296917616961668,0.978,0.976,1,0.002
"ZSCAN1",0.00546022734827804,-2.06648011211704,0.232,0.326,1,-0.094
"NEDD4L",0.00547360755798249,-0.266927094529813,1,0.994,1,0.006
"MAOB",0.00549708101974357,0.460864935196052,0.971,0.929,1,0.0419999999999999
"TMEM60",0.00552808314233537,-1.68519173210191,0.123,0.221,1,-0.098
"CREG2",0.00553737766571936,0.527623609359898,0.674,0.733,1,-0.0589999999999999
"RAE1",0.00555360139234327,-1.06378081748877,0.529,0.618,1,-0.089
"ATP13A1",0.00557364490763817,0.875259919887614,0.21,0.314,1,-0.104
"LRRC38",0.00562159728649021,-0.542150021106773,0.725,0.763,1,-0.038
"KLHL29",0.0056270023664115,-0.310196063775982,0.957,0.968,1,-0.011
"ZC3H3",0.00564270292908345,-0.935360405300966,0.732,0.758,1,-0.026
"CLDN4",0.00573187974198526,-0.694659179960936,0.667,0.737,1,-0.07
"LARS",0.00574863167969832,-0.727962859625033,0.957,0.942,1,0.015
"EDAR",0.00577781527942262,-0.432883729314155,0.862,0.854,1,0.00800000000000001
"BAIAP2",0.00578250567538579,-0.288917660577776,0.536,0.632,1,-0.096
