"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","diff_pct"
"ANK1",4.46965943858319e-14,-0.619556089314973,0.965,0.966,8.85126658622629e-10,-0.001
"REEP1",4.68095899568736e-14,-0.566236662770317,0.944,0.953,9.26970309915967e-10,-0.00900000000000001
"CCAR1",4.97301667928384e-14,-0.637295298509003,0.957,0.955,9.84806492998578e-10,0.002
"COLGALT1",5.21158737957284e-14,-0.626300332377401,0.497,0.646,1.03205064877681e-09,-0.149
"KDM2A",5.22690919928511e-14,-0.361143955057711,0.989,0.988,1.03508482873443e-09,0.001
"LRP5",5.35907561031473e-14,-0.714248553648792,0.806,0.859,1.06125774311063e-09,-0.0529999999999999
"VRTN",5.37081052568236e-14,-0.643203511757616,0.838,0.895,1.06358160840088e-09,-0.057
"SLC23A2",5.40869828091099e-14,-0.520688197780767,0.981,0.98,1.0710845205688e-09,0.001
"QRICH2",5.60683821715223e-14,-0.409878785513161,0.556,0.681,1.11032217214266e-09,-0.125
"C4orf50",5.77822912973058e-14,-0.642225751478137,0.918,0.922,1.14426271456055e-09,-0.004
"WDR25",6.00208627067073e-14,-0.429420510883159,0.947,0.956,1.18859314418092e-09,-0.00900000000000001
"NLRP12",6.02385090973656e-14,-0.901829840240684,0.747,0.797,1.19290319565513e-09,-0.05
"GLT1D1",6.22881042310622e-14,-0.41078851559897,0.971,0.972,1.23349132808772e-09,-0.001
"FER1L5",6.29618438572933e-14,-0.508499976885439,0.774,0.819,1.24683339390598e-09,-0.0449999999999999
"STAT5B",6.94296953354439e-14,-0.51554438302268,0.91,0.926,1.37491625672779e-09,-0.016
"CHEK2",6.99085000476179e-14,-0.58073736515914,0.88,0.9,1.38439802644298e-09,-0.02
"SH3RF3",7.23298526307437e-14,-0.307096798447087,0.987,0.988,1.43234807164662e-09,-0.001
"MORN3",7.32794705919426e-14,-1.33005825283028,0.535,0.649,1.45115335613224e-09,-0.114
"MROH1",7.3640571700384e-14,-0.535026794301129,0.854,0.889,1.4583042413827e-09,-0.035
"IL27RA",7.38298854373591e-14,-0.946590641663931,0.543,0.651,1.46205322131602e-09,-0.108
"GAPVD1",7.56811451951795e-14,-0.364719678046241,0.979,0.977,1.49871371830014e-09,0.002
"MEGF8",8.14678263144787e-14,-0.92042852950236,0.572,0.683,1.61330736450562e-09,-0.111
"PCNT",8.32033476628749e-14,-0.59340853715692,0.846,0.885,1.64767589376791e-09,-0.039
"C5AR1",8.50316842967352e-14,-0.793772180099914,0.705,0.794,1.68388244412825e-09,-0.0890000000000001
"PUS7",8.74648451808495e-14,-0.476196602328139,0.928,0.949,1.73206632911636e-09,-0.0209999999999999
"FHAD1",8.89846216236174e-14,-0.277997179696441,0.963,0.958,1.7621624620125e-09,0.005
"NCOA3",9.30369477494721e-14,-0.47122743091198,0.984,0.99,1.8424106762828e-09,-0.006
"EBF3",9.33221564388118e-14,-0.534194725116323,0.854,0.88,1.84805866395779e-09,-0.026
"FCGBP",1.01692148434918e-13,-0.446817775184544,0.761,0.813,2.01380961545669e-09,-0.0519999999999999
"MAP4",1.06722976278702e-13,-0.26676212556514,0.995,0.994,2.11343509924713e-09,0.001
"GCN1",1.07085125493344e-13,-0.746284247870821,0.84,0.867,2.1206067401447e-09,-0.027
"DAB2IP",1.12667460281118e-13,-0.568937397353282,0.907,0.926,2.23115371594698e-09,-0.019
"NLGN4Y",1.13997883605678e-13,-1.83700618280502,0.303,0.473,2.25750008904325e-09,-0.17
"LAMC3",1.1426898430168e-13,-0.997811671938779,0.71,0.779,2.26286869612618e-09,-0.0690000000000001
"AK7",1.16071056340597e-13,-0.384421402925769,0.963,0.954,2.29855512871285e-09,0.00900000000000001
"NLRC5",1.16614117479789e-13,-0.823257864475349,0.832,0.857,2.30930936845226e-09,-0.025
"ANKRD24",1.17866155841643e-13,-0.991356376021312,0.577,0.721,2.33410348413206e-09,-0.144
"CFAP74",1.3255385809647e-13,-0.888941091103059,0.681,0.775,2.6249640518844e-09,-0.094
"RPH3AL",1.33770950950826e-13,-0.941238708465696,0.864,0.888,2.6490661416792e-09,-0.024
"ZBTB46",1.36884954162851e-13,-0.655064070184042,0.734,0.791,2.71073274728694e-09,-0.057
"RGS3",1.40557680208147e-13,-0.290870035716189,0.899,0.932,2.78346374116194e-09,-0.033
"ZFYVE28",1.41527993732967e-13,-0.447472645029914,0.787,0.849,2.80267885989395e-09,-0.062
"CACNG4",1.51661211970689e-13,-0.777386163127048,0.691,0.777,3.00334698065555e-09,-0.0860000000000001
"ZNF627",1.58405888678095e-13,-0.696575639126264,0.832,0.873,3.13691181349231e-09,-0.041
"PEPD",1.65471234453488e-13,-0.41934500243783,0.843,0.886,3.27682685588243e-09,-0.043
"ADA2",1.77833398783339e-13,-0.648948410577432,0.891,0.903,3.52163479610646e-09,-0.012
"VSIG10",1.79447717159111e-13,-0.547887528042299,0.832,0.903,3.55360314290188e-09,-0.0710000000000001
"SFI1",1.83543254123755e-13,-0.472034354820463,0.949,0.947,3.63470706141272e-09,0.002
"AC007846.2",1.89009217593919e-13,-0.386156274661607,0.955,0.967,3.74294953601238e-09,-0.012
"IPP",1.9256679614102e-13,-0.783179615441512,0.872,0.908,3.81340026398062e-09,-0.036
"KSR2",2.01412869149109e-13,-0.30888860051722,1,0.998,3.98857904775981e-09,0.002
"TMEM94",2.01736411025695e-13,0.903796327491951,0.718,0.81,3.99498614754184e-09,-0.0920000000000001
"UTY",2.05192162297101e-13,-1.83797078887983,0.287,0.455,4.06342038996949e-09,-0.168
"BMPR2",2.08077813340492e-13,-0.287825702755104,1,0.993,4.12056493758177e-09,0.00700000000000001
"PTPN9",2.325671690388e-13,-0.364867824200711,0.926,0.927,4.60552764847535e-09,-0.001
"SLC25A17",2.41048476812795e-13,-0.477338244787788,0.899,0.917,4.77348298632378e-09,-0.018
"HLCS",2.63073763085646e-13,-0.274355795966147,0.968,0.983,5.20964973038505e-09,-0.015
"STOX1",2.68990813350808e-13,-0.476771651307666,0.886,0.925,5.32682507678605e-09,-0.039
"ACACB",2.74918332214461e-13,-0.406358519355405,0.96,0.96,5.44420773284296e-09,0
"C2",2.78431607935199e-13,-0.641163476087064,0.622,0.726,5.51378113194075e-09,-0.104
"RIN3",2.87006778209516e-13,-0.495058808990727,0.936,0.957,5.68359522888305e-09,-0.0209999999999999
"MLLT1",2.89502306002589e-13,-0.540555076029676,0.652,0.746,5.73301416576927e-09,-0.094
"ZNRF1",2.95124602173077e-13,-0.391877400944793,0.944,0.953,5.84435249683345e-09,-0.00900000000000001
"DHX30",3.01607064867167e-13,0.622100349292745,0.734,0.818,5.97272470556451e-09,-0.084
"SPNS3",3.02523861161196e-13,-1.05242000588305,0.644,0.721,5.99088002257516e-09,-0.077
"C3",3.12394176974455e-13,-0.407033368772437,0.745,0.804,6.18634188662512e-09,-0.059
"FBXO42",3.14941606190622e-13,-0.526490723566154,0.973,0.979,6.23678862739288e-09,-0.006
"TSPAN9",3.19182519341135e-13,-0.321914608217031,0.928,0.938,6.32077143051249e-09,-0.0099999999999999
"CFAP47",3.2937395205451e-13,0.258550893765914,0.997,0.988,6.52259237253546e-09,0.00900000000000001
"ZZEF1",3.29739045458788e-13,-0.318494222174133,0.973,0.971,6.52982231722038e-09,0.002
"AHNAK",3.3123519025095e-13,-0.441528054600688,0.91,0.931,6.55945047253957e-09,-0.021
"ACLY",3.47062790799086e-13,0.433639642587759,0.795,0.859,6.8728844461943e-09,-0.064
"RAB11A",3.48917058999354e-13,-0.492972324967727,0.957,0.962,6.90960451936421e-09,-0.005
"SLC9A1",3.49757042308372e-13,-0.384087088517811,0.801,0.844,6.9262387088327e-09,-0.0429999999999999
"PTPRJ",3.72061923089285e-13,-0.348641579303192,0.976,0.983,7.36794226293711e-09,-0.00700000000000001
"NFASC",3.7657399488491e-13,-0.397007597581863,0.96,0.967,7.45729482070588e-09,-0.00700000000000001
"AFAP1L2",3.86597566195159e-13,-0.552847809214643,0.872,0.901,7.65579160336274e-09,-0.029
"NUP210L",4.07640763534079e-13,-0.317053918128767,0.992,0.99,8.07251004026537e-09,0.002
"CLMP",4.29977012066848e-13,-0.484099138245294,0.965,0.968,8.5148347699598e-09,-0.003
"AP1M1",4.35930332192543e-13,-1.03353110987009,0.707,0.789,8.63272836840892e-09,-0.0820000000000001
"EZH1",4.48784382287645e-13,-0.41259655704282,0.854,0.9,8.88727712244224e-09,-0.046
"CTIF",4.51815394824683e-13,-0.309300504523748,0.973,0.967,8.94730026371321e-09,0.006
"PAX5",4.7138816393344e-13,-0.411952153224218,0.941,0.943,9.33489981037391e-09,-0.002
"NKAIN1",4.72557796320963e-13,-1.08993877607415,0.737,0.822,9.35806204054404e-09,-0.085
"HDGFL2",4.77965212992664e-13,-1.10412914292607,0.41,0.564,9.46514511289373e-09,-0.154
"CELF5",4.82938021819344e-13,-0.607952190818343,0.718,0.806,9.56362164608846e-09,-0.0880000000000001
"SMARCC1",4.87702812112797e-13,-0.314821767225096,0.995,0.992,9.65797878826971e-09,0.003
"TNFRSF8",4.90723350341837e-13,-0.621134255079991,0.827,0.877,9.7177945068194e-09,-0.05
"PRR5",4.93104314106198e-13,-1.10759077142413,0.46,0.599,9.76494473224504e-09,-0.139
"DNAH17",5.08061936159896e-13,-0.387684046698865,0.899,0.906,1.00611505217744e-08,-0.00700000000000001
"ITGA11",5.11236827883693e-13,-0.603091349993282,0.896,0.9,1.01240229025808e-08,-0.004
"MRC2",5.28689473331942e-13,-0.918263820336445,0.747,0.808,1.04696376403924e-08,-0.061
"SLC47A1",5.46607369535469e-13,-0.646115224341763,0.867,0.877,1.08244657389109e-08,-0.01
"RNFT2",5.48807456427405e-13,-0.258140723701994,0.931,0.952,1.08680340596319e-08,-0.0209999999999999
"BRCA1",5.549269839775e-13,-0.377770526527463,0.947,0.96,1.09892190637064e-08,-0.013
"ATP6V0A1",5.71111831433278e-13,-0.277929719202136,0.912,0.92,1.13097275978732e-08,-0.00800000000000001
"CCDC62",5.72681927499969e-13,-0.529174860906396,0.88,0.908,1.13408202102819e-08,-0.028
"KCNN1",5.92914854292529e-13,-0.90689947206904,0.614,0.713,1.1741492859555e-08,-0.099
"ZNF333",6.2208113223574e-13,-0.463649397113251,0.79,0.836,1.23190726616644e-08,-0.0459999999999999
"BRI3BP",6.29449460339681e-13,0.452479476983727,0.63,0.735,1.24649876631067e-08,-0.105
"NCOA6",6.4167416122556e-13,-0.318463774242093,0.971,0.978,1.27070734147498e-08,-0.00700000000000001
"CNR2",6.43895250697588e-13,-0.579580335306499,0.827,0.855,1.27510576495643e-08,-0.028
"TEAD4",6.99863453425602e-13,-0.721163249361768,0.758,0.827,1.38593959681872e-08,-0.069
"DENND3",7.2125293709163e-13,-0.6589074439143,0.731,0.789,1.42829719132256e-08,-0.058
"UHRF1",7.3945560485564e-13,-0.82362363716147,0.769,0.818,1.46434393429562e-08,-0.0489999999999999
"IP6K1",7.69921078471735e-13,-0.29143880319718,0.888,0.915,1.52467471169758e-08,-0.027
"AGBL2",7.7380195135919e-13,-0.539990808331963,0.923,0.928,1.5323600042766e-08,-0.005
"AJAP1",7.76304604750816e-13,-0.625734384432314,0.84,0.865,1.53731600878804e-08,-0.025
"PPP1R13L",7.94172645910558e-13,-0.826970664216523,0.436,0.59,1.57270009069668e-08,-0.154
"TDRD9",7.94293616331756e-13,-0.406887040139316,0.968,0.968,1.57293964842178e-08,0
"TMEM150B",7.95234863460952e-13,-1.03348520630496,0.473,0.602,1.57480360011172e-08,-0.129
"COL13A1",8.17669028376471e-13,-0.549318449695844,0.872,0.896,1.61922997689393e-08,-0.024
"PHLDB3",8.48647641634517e-13,-0.950102972486708,0.59,0.701,1.68057692472883e-08,-0.111
"TNS3",8.76139530387384e-13,-0.562340058539796,0.981,0.98,1.73501911202614e-08,0.001
"ZER1",8.89166489493583e-13,-0.803698385401948,0.718,0.774,1.76081639914414e-08,-0.056
"TRAF2",9.18489590806298e-13,-1.03759490186716,0.457,0.61,1.81888493667371e-08,-0.153
"MED1",9.20404551114953e-13,-0.535952979727712,0.894,0.906,1.82267713257294e-08,-0.012
"PRKD2",9.6299063305878e-13,-0.963484438922845,0.638,0.739,1.9070103506463e-08,-0.101
"ASH1L",9.94708257006491e-13,-0.379158168786898,0.995,0.995,1.96982076134995e-08,0
"POLD1",1.00202984354285e-12,-0.647452980108011,0.489,0.643,1.9843196991679e-08,-0.154
"INPP5B",1.04329185427801e-12,-0.586875721684295,0.965,0.959,2.06603085902674e-08,0.006
"GTF3C1",1.07065501093613e-12,-0.637488312939251,0.867,0.901,2.12021811815681e-08,-0.034
"NPIPB2",1.08757035376777e-12,-0.529376068335349,0.814,0.855,2.15371557156632e-08,-0.041
"SLC28A1",1.09032122464479e-12,-0.45699707492541,0.697,0.786,2.15916312116408e-08,-0.0890000000000001
"CRLF2",1.10915891074668e-12,-0.935280086108202,0.54,0.665,2.19646739095165e-08,-0.125
"PITPNM2",1.11442504691177e-12,-0.491118733254749,0.941,0.939,2.20689592039938e-08,0.002
"NARF",1.1183576601585e-12,-0.363901684027419,0.54,0.655,2.21468367441189e-08,-0.115
"PPP1R13B",1.1258180854224e-12,-0.297495319977477,0.963,0.971,2.22945755456199e-08,-0.00800000000000001
"PLEKHA4",1.13208071844496e-12,-1.02863473668945,0.614,0.716,2.24185944673654e-08,-0.102
"EFR3B",1.13535758418017e-12,-0.430195382892873,0.923,0.922,2.24834862395199e-08,0.001
"RMI2",1.1392408311325e-12,-0.443965743853114,0.843,0.879,2.2560386178917e-08,-0.036
"MYH9",1.16389577980361e-12,-0.840134880757493,0.824,0.861,2.30486281274509e-08,-0.037
"SETD2",1.17957298881721e-12,-0.25049340829969,0.992,0.989,2.33590838975471e-08,0.003
"ANO1",1.23573313933493e-12,-0.270926805193411,0.721,0.779,2.44712233582496e-08,-0.058
"SEC24A",1.24766082163009e-12,-0.289910283808115,0.955,0.963,2.47074272507406e-08,-0.00800000000000001
"TMEM266",1.32596650399437e-12,-0.426420550047584,0.971,0.967,2.62581146786004e-08,0.004
"MGMT",1.3454045242176e-12,-0.462879671319912,0.989,0.984,2.66430457930812e-08,0.005
"ZMYND8",1.39025450211303e-12,-0.3382783310324,0.971,0.98,2.75312099053443e-08,-0.00900000000000001
"CLDN4",1.40642022642741e-12,-0.401820947683669,0.636,0.745,2.7851339743942e-08,-0.109
"SLC25A48",1.42859303890845e-12,-0.294910391719167,0.971,0.973,2.8290427949504e-08,-0.002
"ZBTB16",1.4606772930027e-12,-0.510571692659616,0.939,0.948,2.89257924333325e-08,-0.00900000000000001
"AP3D1",1.6117995581969e-12,-0.610922672641816,0.628,0.731,3.19184666509732e-08,-0.103
"NCAN",1.69123617984153e-12,-0.793274143696996,0.638,0.751,3.34915500694017e-08,-0.113
"ATCAY",1.69339326431779e-12,-0.633692860527825,0.763,0.823,3.35342668132853e-08,-0.0599999999999999
"SSH2",1.73497347437674e-12,-0.257354551033793,0.989,0.989,3.43576797130826e-08,0
"FBXO27",1.76375611419336e-12,-0.688968115394534,0.822,0.863,3.4927662329371e-08,-0.041
"YARS",1.81962977496667e-12,-0.378333199802438,0.814,0.866,3.6034128433665e-08,-0.052
"MTA3",1.84409620417772e-12,-0.272699232658406,0.997,0.994,3.65186371313314e-08,0.003
"SFXN5",1.85586179812113e-12,-0.445400947672997,0.899,0.924,3.67516311881928e-08,-0.025
"DNA2",1.86204965018013e-12,-0.311372139206567,0.923,0.94,3.68741692225172e-08,-0.0169999999999999
"RFLNA",1.86828998073565e-12,-0.416705330036948,0.965,0.978,3.69977464885081e-08,-0.013
"SPECC1",1.90468106932145e-12,-0.460330232791745,0.989,0.984,3.77183992157727e-08,0.005
"MICAL3",1.90677354667781e-12,-0.458523224644153,0.973,0.971,3.77598365448607e-08,0.002
"SLC13A3",1.90889009689508e-12,-0.687633025060929,0.941,0.949,3.78017505888133e-08,-0.00800000000000001
"CMTM4",2.01944790470934e-12,-0.586610479795147,0.888,0.921,3.99911268569591e-08,-0.033
"USP9Y",2.03053110207893e-12,-1.55692556881749,0.186,0.351,4.02106074144691e-08,-0.165
"IL12RB1",2.03470523504117e-12,-0.926284764730954,0.644,0.743,4.02932677695204e-08,-0.099
"PCDH11X",2.06761198361907e-12,0.385109271724227,0.997,0.994,4.09449201116085e-08,0.003
"SCNN1B",2.06904031159392e-12,-0.311058012422965,0.931,0.94,4.09732052904943e-08,-0.0089999999999999
"C6orf132",2.10594168496012e-12,-0.606928274642451,0.598,0.692,4.17039631872653e-08,-0.094
"LCK",2.13295898270456e-12,-1.21159255444362,0.668,0.761,4.22389867344983e-08,-0.093
"SLC2A14",2.33457967854082e-12,-0.5308907258202,0.928,0.934,4.6231681374144e-08,-0.006
"LRRC38",2.33559134301082e-12,-0.770502421842715,0.686,0.77,4.62517153656432e-08,-0.084
"ACSF2",2.36105735382937e-12,-0.711929929438284,0.755,0.814,4.67560187778831e-08,-0.0589999999999999
"ASMT",2.59196392519407e-12,-0.67405125599265,0.505,0.628,5.13286616106182e-08,-0.123
"ATP2A3",2.62609975118096e-12,-1.40564273442403,0.412,0.553,5.20046533726366e-08,-0.141
"PHYHD1",2.68178568424305e-12,-0.852639639374126,0.5,0.624,5.3107401905065e-08,-0.124
"ZNF385C",2.69426065542893e-12,-0.709817681277913,0.649,0.762,5.33544437594591e-08,-0.113
"FAM117A",2.74326955566729e-12,-0.733594663148988,0.883,0.894,5.43249670108793e-08,-0.011
"CORO2B",2.85590273304531e-12,-0.709910783375349,0.896,0.926,5.65554418224962e-08,-0.03
"KCNQ1",2.97581704384152e-12,-0.541486292285069,0.944,0.956,5.89301049191936e-08,-0.012
"LINGO1",3.02480776995116e-12,-0.729539571431139,0.864,0.875,5.99002682683428e-08,-0.011
"CHAF1A",3.06417212042688e-12,-0.419592105349562,0.747,0.797,6.06798005008136e-08,-0.05
"SEC16A",3.28206728081628e-12,-0.827216855180704,0.5,0.628,6.49947783620048e-08,-0.128
"HOOK2",3.28693836379522e-12,-1.17535964147014,0.598,0.697,6.50912404182368e-08,-0.099
"B4GALNT3",3.32690271681389e-12,-0.349521944088562,0.91,0.913,6.58826545010655e-08,-0.003
"SSBP3",3.37707371508354e-12,-0.403817240936862,0.949,0.941,6.68761907797994e-08,0.00800000000000001
"CASZ1",3.38485897194337e-12,-0.380153773906575,0.734,0.811,6.70303622213946e-08,-0.0770000000000001
"TRPM2",3.3913122577653e-12,-0.832094266335277,0.686,0.766,6.71581566405263e-08,-0.08
"CLEC4C",3.45025945671068e-12,-0.792834211867492,0.652,0.737,6.83254880212417e-08,-0.085
"GRIK5",3.51442085590932e-12,-0.735702777911021,0.827,0.847,6.95960762095722e-08,-0.02
"ZNF490",3.55870288229452e-12,-0.717124413534567,0.771,0.82,7.04729931780784e-08,-0.0489999999999999
"MSH6",3.58560212749353e-12,-0.353983855547,0.928,0.951,7.10056789307543e-08,-0.0229999999999999
"TBC1D24",3.62080067869991e-12,-1.62152136424219,0.274,0.455,7.17027158402942e-08,-0.181
"TRAF3",3.62424842767618e-12,-0.482004114119353,0.952,0.97,7.17709916132714e-08,-0.018
"PDE9A",3.6246122665676e-12,-0.437019916120471,0.862,0.883,7.17781967148383e-08,-0.021
"CPT1A",3.73875802149947e-12,-0.648057027769487,0.891,0.901,7.4038625099754e-08,-0.01
"SUMO1",3.89189631897557e-12,-0.364575812043261,0.787,0.864,7.70712228046732e-08,-0.077
"BTBD2",4.07135724545351e-12,-0.672144537407408,0.652,0.743,8.06250875317159e-08,-0.091
"TNFRSF1B",4.0770017105985e-12,-0.403307835143574,0.479,0.616,8.07368648749821e-08,-0.137
"EXOC7",4.16845849033124e-12,-0.699639542173033,0.644,0.735,8.25479834840295e-08,-0.091
"SETX",4.25516467006891e-12,-0.47166533543074,0.963,0.968,8.42650259613746e-08,-0.005
"SAG",4.39441636109468e-12,-0.956741922288357,0.622,0.725,8.70226271987579e-08,-0.103
"ODF2",4.40766949206965e-12,-0.423771040456765,0.747,0.807,8.72850789514553e-08,-0.06
"DNAH9",4.4405953826027e-12,-0.29800374408619,0.992,0.995,8.79371103616812e-08,-0.003
"RAD54L2",4.47560153484704e-12,-0.373890598617146,0.984,0.981,8.86303371945759e-08,0.003
"RNF216",4.55224027617628e-12,-0.542163748927056,0.963,0.983,9.01480141891189e-08,-0.02
"LRFN2",4.60069845650021e-12,-0.328830036793931,0.949,0.952,9.11076315340737e-08,-0.003
"METTL16",4.61608691844334e-12,-0.354960431102524,0.957,0.967,9.14123692459334e-08,-0.01
"FAM178B",4.97816636062004e-12,-0.498166542918118,0.782,0.846,9.85826284393587e-08,-0.064
"ASCC2",5.0925458896337e-12,-0.258704214931241,0.777,0.831,1.00847686252416e-07,-0.0539999999999999
"APBA2",5.12032646183211e-12,-0.576654612120756,0.949,0.961,1.01397824923661e-07,-0.012
"TTLL1",5.12415161593428e-12,-0.341352966194041,0.715,0.788,1.01473574450346e-07,-0.0730000000000001
"CYFIP1",5.18500936429062e-12,-0.516296362126013,0.886,0.916,1.02678740441047e-07,-0.03
"BRI3",5.35873859199893e-12,-0.913787026940605,0.614,0.699,1.06119100337355e-07,-0.085
"FAM81A",5.66941831278661e-12,-0.28564492428332,0.976,0.976,1.12271490848113e-07,0
"KCNN3",5.6855601124221e-12,-0.53680438814355,0.955,0.953,1.12591146906295e-07,0.002
"FLNB",5.68852207918029e-12,-0.386567248268149,0.963,0.964,1.12649802734007e-07,-0.001
"HIVEP3",5.92436167278717e-12,-0.335557721435182,0.997,0.995,1.17320134206204e-07,0.002
"PPARA",6.12370412686299e-12,-0.295008859047825,0.91,0.939,1.21267712824268e-07,-0.0289999999999999
"CRTC1",6.23251075735317e-12,-0.501052770202559,0.745,0.82,1.23422410527865e-07,-0.075
"PLA2G4C",6.47168841783142e-12,0.30315585659002,0.904,0.935,1.28158845738316e-07,-0.031
"SYT12",6.48572974436977e-12,-0.680222096033687,0.62,0.721,1.28436906127755e-07,-0.101
"NFATC2",6.51521289883576e-12,-0.48215083510281,0.947,0.959,1.29020761035645e-07,-0.012
"USP43",6.55191558548974e-12,-0.443777719593607,0.934,0.94,1.29747584339453e-07,-0.00599999999999989
"SLIT1",6.55497809598453e-12,-0.614580951764222,0.923,0.91,1.29808231234782e-07,0.013
"IFT140",6.6077039567819e-12,-1.05910476693614,0.524,0.652,1.30852361456152e-07,-0.128
"NCOR2",6.72147231937944e-12,-1.04510855896199,0.838,0.867,1.33105316340671e-07,-0.029
"CDH1",7.34406890194416e-12,-0.54399829566956,0.931,0.938,1.454345964652e-07,-0.0069999999999999
"HPD",7.48052934815854e-12,-0.971200383173605,0.5,0.622,1.48136922681584e-07,-0.122
"PCBP3",7.61726442640938e-12,-0.475044307481175,0.973,0.977,1.50844687436185e-07,-0.004
"AL033529.1",7.71187247007315e-12,-0.30846452840164,0.843,0.886,1.52718210524859e-07,-0.043
"PFKFB3",7.77884660505901e-12,-0.441853135363383,0.846,0.872,1.54044499319984e-07,-0.026
"DNM1",7.79044062975026e-12,-1.17600305522548,0.559,0.677,1.54274095790944e-07,-0.118
"KIAA1324",7.92957038291867e-12,-0.561336221220539,0.907,0.915,1.57029282292938e-07,-0.00800000000000001
"CA5A",7.99719833473105e-12,-0.533971338327052,0.71,0.774,1.58368518622679e-07,-0.0640000000000001
"ADGRE5",8.17838835272481e-12,-0.904523577211578,0.415,0.564,1.61956624549009e-07,-0.149
"LGR6",8.27270986668615e-12,-0.450110683496038,0.91,0.916,1.63824473489986e-07,-0.006
"GALNT14",8.34314084490643e-12,-0.399882709627268,0.992,0.975,1.65219218151682e-07,0.017
