"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"INO80E",6.95203847391845e-14,0.31192715223795,0.274,0.162,1.37671217899007e-09
"UNC5B",7.15472517944335e-14,0.339604962645808,0.758,0.683,1.41685022728517e-09
"RELT",7.45509032138325e-14,0.470423463473768,0.405,0.279,1.47633153634353e-09
"C1QTNF6",7.46655504946046e-14,0.254302512254304,0.496,0.362,1.47860189644465e-09
"DRC3",7.4991218937776e-14,0.618043092157649,0.438,0.309,1.48505110862478e-09
"IKBKE",7.67385180425354e-14,0.525384798224543,0.472,0.347,1.51965287279633e-09
"MYO5C",7.6743184505405e-14,0.329983768741481,0.928,0.893,1.51974528276054e-09
"FGF8",7.83138009955159e-14,0.960398012352361,0.242,0.142,1.5508482011142e-09
"TRABD",8.12747607910585e-14,-0.638219740931223,0.257,0.152,1.60948408794533e-09
"CASZ1",8.37783843713804e-14,0.30097237296965,0.846,0.791,1.65906334570645e-09
"SCN4A",8.7977421768041e-14,0.763533471106223,0.559,0.435,1.74221688327252e-09
"NUP210",8.83476827009709e-14,0.360739638480289,0.886,0.817,1.74954916052733e-09
"ATP2C2",8.99149154226176e-14,0.335970699569465,0.918,0.874,1.7805850701141e-09
"CNGB1",9.14194792919684e-14,0.361051969404999,0.874,0.827,1.81037994841885e-09
"CLIC1",9.14780741950806e-14,1.34962120023296,0.394,0.268,1.81154030328518e-09
"DNAJB12",9.26890959239535e-14,0.552519985435847,0.548,0.412,1.83552216658205e-09
"EXTL1",9.69491479816632e-14,0.392535185701898,0.437,0.311,1.91988397748088e-09
"NOS3",9.94134331981757e-14,0.84835828946543,0.413,0.296,1.96868421762347e-09
"GABRD",1.01371931878325e-13,0.754237918000412,0.255,0.15,2.00746836698647e-09
"DLG3",1.03324477927833e-13,0.565647554776168,0.883,0.808,2.04613463640487e-09
"MFSD2B",1.04100661954225e-13,0.99429277002658,0.521,0.403,2.06150540867952e-09
"SNED1",1.04642760784432e-13,0.316750279762011,0.571,0.443,2.07224059181411e-09
"CHID1",1.05149576083343e-13,-0.280901430304414,0.607,0.476,2.08227705517844e-09
"RASGEF1C",1.13126429480317e-13,0.252048135457786,0.913,0.886,2.24024268299872e-09
"FURIN",1.13354167881333e-13,0.319391449517313,0.31,0.196,2.24475258655405e-09
"PITPNM2",1.18041060280315e-13,0.270793856465876,0.953,0.935,2.33756711673107e-09
"MYO18B",1.18547209093509e-13,0.284442902225011,0.987,0.984,2.34759038167877e-09
"ANAPC2",1.19951973406512e-13,1.06366440262657,0.289,0.178,2.37540892936917e-09
"BAHCC1",1.23115143492015e-13,0.320515059834489,0.497,0.381,2.43804918657236e-09
"ERFE",1.28100718135642e-13,0.799848896960933,0.282,0.173,2.53677852124012e-09
"PRICKLE3",1.28853765698206e-13,-0.318088687172695,0.319,0.197,2.55169112212157e-09
"USP5",1.32232691834079e-13,-0.735961245648578,0.409,0.284,2.61860399639027e-09
"LMX1B",1.33374446750106e-13,0.269872850954568,0.737,0.644,2.64121416899235e-09
"BANP",1.37338954319583e-13,0.337827898083964,0.903,0.877,2.7197233123907e-09
"EPHA2",1.41856430546661e-13,0.566718331873033,0.529,0.394,2.80918289411553e-09
"WISP1",1.44376378600565e-13,0.467185658944631,0.709,0.611,2.85908542542699e-09
"ZAP70",1.53446705783767e-13,0.7069440696406,0.519,0.382,3.03870511463594e-09
"MGAT5B",1.53571030488923e-13,0.363428693413557,0.824,0.762,3.04116711677214e-09
"FBRSL1",1.57564159927412e-13,0.724355605469578,0.61,0.509,3.12024305904255e-09
"KLHL30",1.5782481159655e-13,0.911780258419244,0.307,0.197,3.12540474404648e-09
"PNMA5",1.70722007028015e-13,1.823388739515,0.163,0.081,3.38080790517579e-09
"PHETA2",1.71233526517444e-13,0.631517706218586,0.204,0.113,3.39093752562495e-09
"CEP170B",1.80011631575221e-13,0.407532078842002,0.371,0.25,3.5647703400841e-09
"DOK3",1.80285786962093e-13,0.778114523475236,0.261,0.154,3.57019943921033e-09
"BAIAP3",1.8087680795204e-13,0.870109393072908,0.242,0.142,3.58190342787424e-09
"TBXAS1",1.8244618211045e-13,0.259054274533006,0.99,0.989,3.61298174433324e-09
"SSH3",1.84712258497711e-13,-0.401597395531413,0.254,0.149,3.65785685503018e-09
"CHST8",1.90161783366523e-13,0.34556127631789,0.949,0.932,3.76577379600725e-09
"HEMK1",1.92790666952356e-13,0.297016499064571,0.563,0.431,3.8178335776575e-09
"TMEM179",1.9819451858824e-13,0.332850419828418,0.886,0.831,3.92484605160292e-09
"ZNF516",1.99790330758547e-13,0.332885893739566,0.912,0.886,3.95644792001151e-09
"MYL5",2.01185673661494e-13,1.31914555421813,0.179,0.093,3.98407989551856e-09
"PHF19",2.04284761701746e-13,0.425944310452774,0.654,0.541,4.04545113597968e-09
"PRKCD",2.04830508131362e-13,0.723906207668749,0.56,0.449,4.05625855252535e-09
"ZNF81",2.07390533663362e-13,0.25695728762981,0.968,0.947,4.10695473813556e-09
"ZC3H3",2.12572717290697e-13,0.343544186418018,0.807,0.742,4.20957752050767e-09
"AK8",2.14371774757772e-13,0.315016666754257,0.967,0.949,4.24520425552816e-09
"TBX10",2.15299377438977e-13,0.765631990517278,0.237,0.137,4.26357357142407e-09
"PIEZO1",2.18887780198179e-13,0.265970082059769,0.545,0.43,4.33463471126453e-09
"PLEKHG5",2.28026396927015e-13,0.295140741893248,0.656,0.549,4.51560673834568e-09
"TNFRSF1A",2.30351900447864e-13,-0.542042329379977,0.42,0.288,4.56165868456906e-09
"MMRN2",2.32931220443196e-13,0.562144440910444,0.53,0.395,4.61273695843661e-09
"SEMA3F",2.3571197947306e-13,0.30699299766122,0.508,0.393,4.667804329505e-09
"CHERP",2.38574779632028e-13,0.778281596795649,0.22,0.125,4.72449636105305e-09
"F8",2.40635654318598e-13,0.391877037142597,0.979,0.964,4.7653078624712e-09
"NMUR1",2.42038326669051e-13,0.929783415385311,0.231,0.131,4.79308498302722e-09
"KMT2D",2.44606542068059e-13,0.362858524706236,0.619,0.496,4.84394335257376e-09
"CHRNB2",2.48189318369012e-13,0.964100316315579,0.353,0.232,4.91489307166154e-09
"IHH",2.52222644089831e-13,0.310098374123991,0.186,0.1,4.99476502091093e-09
"CYFIP1",2.61260963050841e-13,0.564484039877397,0.94,0.904,5.1737508512958e-09
"CACNB3",2.64253149172447e-13,0.605539543703421,0.379,0.253,5.23300511306196e-09
"RGMA",2.68050063338041e-13,0.46392665381699,0.717,0.628,5.30819540428323e-09
"MMP17",2.70041036894258e-13,0.51705188306622,0.381,0.256,5.347622653617e-09
"AC068580.4",2.7944886396996e-13,0.767717877022123,0.193,0.105,5.53392585319713e-09
"AC093525.2",2.85471683140937e-13,0.583187443746706,0.194,0.105,5.65319574123997e-09
"KLHL26",2.88072190207504e-13,0.811241216841969,0.607,0.478,5.7046935826792e-09
"ZMYND19",2.94642721772406e-13,0.330359548544389,0.246,0.146,5.83480981925895e-09
"ABI3",3.03159304016923e-13,0.8558548010414,0.426,0.303,6.00346369744712e-09
"OGFR",3.06168046690508e-13,0.562209273109208,0.219,0.126,6.06304582861214e-09
"ADAM11",3.10892138442255e-13,0.748440430689185,0.413,0.295,6.15659701757197e-09
"TOGARAM2",3.14807016215417e-13,0.304907035433649,0.919,0.873,6.2341233421139e-09
"PLB1",3.16071606348679e-13,0.263571921608707,0.967,0.961,6.2591660205229e-09
"PPP1R16A",3.26230501721731e-13,0.412612990693269,0.473,0.35,6.46034262559544e-09
"MXRA5",3.3353266858789e-13,0.310973354632783,0.73,0.627,6.60494743604598e-09
"VWF",3.33660668231714e-13,0.300258857046116,0.977,0.969,6.60748221299263e-09
"USP21",3.33825848878343e-13,1.64683403697195,0.231,0.135,6.61075328533782e-09
"MAN1C1",3.37833670281726e-13,-0.300565779106989,0.966,0.957,6.69012017258903e-09
"ELK1",3.39901998676482e-13,0.310316851657541,0.449,0.314,6.73107927979037e-09
"MUC6",3.46782915545518e-13,0.654336647746208,0.506,0.373,6.8673420765479e-09
"IGDCC4",3.5018219706361e-13,0.392536598517493,0.689,0.571,6.93465804845067e-09
"MYBPC3",3.5662222990015e-13,0.293285253922755,0.41,0.288,7.06219001871266e-09
"IGF2R",3.56822753132412e-13,0.256993653586189,0.961,0.947,7.06616098028115e-09
"PLP1",3.56923067005015e-13,-0.500992321665882,0.962,0.961,7.06814749590032e-09
"AL354761.1",3.61013459286899e-13,0.466025713874668,0.319,0.205,7.14914953425847e-09
"RAB11FIP4",3.62578439662325e-13,0.265372711224195,0.921,0.899,7.18014084063301e-09
"CLUH",3.63468236627282e-13,0.257034982313513,0.346,0.233,7.19776148993007e-09
"FOLR2",3.65371076745061e-13,0.584326272602392,0.318,0.205,7.23544343278245e-09
"P2RY2",3.66143917335553e-13,0.55556324168887,0.447,0.318,7.25074799499596e-09
"CERS2",3.70936306856845e-13,-0.323512743850822,0.349,0.236,7.34565168468611e-09
"AGXT",3.80319361085039e-13,0.65727323476808,0.31,0.197,7.53146430756703e-09
"LHX6",3.86732808981384e-13,0.372082890003259,0.545,0.421,7.65846981625835e-09
"SH2D6",3.93290913670395e-13,0.660022566820475,0.412,0.287,7.78833996341482e-09
"EPHA8",3.95532550042754e-13,0.460106231925724,0.57,0.457,7.83273108849666e-09
"CAPN5",3.9573106583676e-13,0.254576932593047,0.634,0.538,7.83666229676537e-09
"TCF20",3.96236817480744e-13,0.262514709270809,0.973,0.966,7.84667769657117e-09
"DALRD3",3.97345938501092e-13,-1.38855393458658,0.174,0.091,7.86864162013712e-09
"CARD9",3.98685267156015e-13,1.41802239639187,0.204,0.115,7.89516434549056e-09
"SCARB1",4.01566058161397e-13,0.354411296626928,0.892,0.847,7.95221264977014e-09
"ADPRHL1",4.14287451055611e-13,0.25703138304469,0.661,0.564,8.20413439325427e-09
"TMEM63C",4.27515952206521e-13,0.377836280003804,0.617,0.501,8.46609840154574e-09
"CASKIN1",4.36665834363917e-13,1.0159447835747,0.259,0.159,8.64729351790865e-09
"ANXA11",4.43260219700424e-13,0.379571180719685,0.816,0.73,8.77788213072751e-09
"KLHL15",4.49054743838212e-13,0.39512661344523,0.883,0.82,8.8926310922281e-09
"TMCC2",4.53150811169853e-13,-0.266393240645497,0.749,0.654,8.9737455135966e-09
"SLC17A9",4.55113040036283e-13,0.871196703438868,0.303,0.194,9.01260353183852e-09
"CUL7",4.57018126498147e-13,-0.483466432041546,0.327,0.215,9.0503299590428e-09
"CACNA1H",4.6497289023243e-13,0.737395012145818,0.458,0.339,9.2078581452728e-09
"FZR1",4.66723837056076e-13,1.02586973192,0.466,0.339,9.24253214522148e-09
"SNAI1",4.84726891809408e-13,0.828493959266568,0.197,0.108,9.59904663850172e-09
"CENPM",4.8847251878799e-13,1.21464735367369,0.363,0.24,9.67322128955856e-09
"TTLL12",4.95081616679066e-13,-0.497672993959457,0.383,0.263,9.80410125509554e-09
"GRK2",4.96288533542272e-13,0.482228007079847,0.341,0.232,9.82800182973762e-09
"TXN2",5.13845480235168e-13,0.670960519421232,0.538,0.406,1.0175682045097e-08
"IGFN1",5.19218406067145e-13,0.412111842950959,0.66,0.552,1.02820820953477e-08
"SDC1",5.19907494663945e-13,0.328673231115111,0.455,0.333,1.02957281168301e-08
"LGR6",5.21628488795765e-13,0.370915796623892,0.922,0.913,1.03298089636225e-08
"COL20A1",5.26655942542738e-13,0.32546506190204,0.537,0.423,1.04293676301738e-08
"CHD3",5.30113304409352e-13,1.0467023434638,0.61,0.498,1.04978337672184e-08
"KCND3",5.33056962396382e-13,0.37800789264428,0.966,0.964,1.05561270263356e-08
"SLC12A4",5.34153232289956e-13,0.623709729999002,0.489,0.36,1.0577836459038e-08
"HMGA1",5.46427800790832e-13,1.32111707868701,0.266,0.161,1.08209097390608e-08
"DCAF4",5.59408132782345e-13,0.400393158325786,0.705,0.603,1.10779592534888e-08
"AKT2",5.69269492548593e-13,0.612682102007595,0.769,0.668,1.12732437609398e-08
"LUC7L3",5.78491636802317e-13,-0.626548174488623,0.947,0.94,1.14558698835963e-08
"NCS1",5.79128052261529e-13,0.268999048043237,0.757,0.66,1.14684728189351e-08
"IDUA",5.86182945598275e-13,0.426216111575677,0.253,0.154,1.16081808716826e-08
"CDH22",5.9498349546346e-13,0.476653987399546,0.913,0.887,1.17824581606629e-08
"DUSP5",6.18797789437034e-13,0.750833540579655,0.482,0.353,1.22540526242216e-08
"TMEM132E",6.29718337705961e-13,0.669206445596119,0.744,0.65,1.24703122415911e-08
"FGD3",6.3983051996571e-13,0.257769285384285,0.924,0.88,1.2670563786881e-08
"LSP1",6.49618389354613e-13,0.380926361527146,0.49,0.368,1.28643929643894e-08
"SLC25A45",6.50437400213651e-13,0.312170169386476,0.271,0.166,1.28806118364309e-08
"GOLGA6L6",6.5326703619768e-13,0.417971646025922,0.265,0.162,1.29366471178227e-08
"HYAL3",6.54620399772057e-13,0.667857169234802,0.145,0.07,1.2963447776686e-08
"DENND3",6.69817583639304e-13,0.515287500811877,0.832,0.769,1.32643976088091e-08
"HAUS7",6.84249457202809e-13,0.571402954232129,0.289,0.182,1.35501920009872e-08
"NBEAL2",6.91962238713959e-13,0.605374334669106,0.418,0.299,1.37029282132525e-08
"CHST1",7.13849077002012e-13,0.757269711404208,0.38,0.259,1.41363532718708e-08
"DRP2",7.16410125630439e-13,0.546065262270998,0.801,0.694,1.41870697178596e-08
"UROC1",7.19182523483594e-13,0.523131194795103,0.539,0.421,1.42419715125456e-08
"TMEM105",7.22259106746903e-13,0.936953366957725,0.376,0.259,1.43028970909089e-08
"MYLPF",7.24661434860018e-13,0.841694483743294,0.293,0.185,1.43504703945329e-08
"SLC9A1",7.25161078728257e-13,0.340778949294835,0.867,0.831,1.43603648420557e-08
"MARK2",7.46589477896803e-13,0.26440818272407,0.889,0.865,1.47847114307904e-08
"WDR38",7.66894682440205e-13,0.416007633375796,0.161,0.081,1.51868153963634e-08
"SMAD7",7.84213353460002e-13,0.429115179992006,0.544,0.422,1.55297770385684e-08
"HSPG2",7.91989521666778e-13,0.477045817202546,0.833,0.765,1.56837684975672e-08
"TMEM185A",8.01789984998021e-13,0.300442447490687,0.733,0.623,1.58778470729158e-08
"PAPLN",8.10851980689613e-13,0.467700522941205,0.575,0.467,1.60573017735964e-08
"KLHL6",8.12999309113003e-13,0.355117940623484,0.884,0.84,1.60998253183648e-08
"CREB3L1",8.14069665002227e-13,0.382049087936618,0.704,0.604,1.61210215760391e-08
"TARBP2",8.4146021154403e-13,1.5391495699507,0.198,0.108,1.66634365692064e-08
"SH3BP1",8.49957626153009e-13,0.277375943213514,0.249,0.149,1.6831710870708e-08
"TMEM132A",8.74242200242069e-13,0.520151381547989,0.294,0.187,1.73126182913937e-08
"CDHR1",8.97091174929109e-13,0.309986611400385,0.566,0.448,1.77650965371211e-08
"TNS2",9.0189878952323e-13,0.497426889083455,0.316,0.204,1.78603017289285e-08
"TEX264",9.03457113289693e-13,0.387970356419268,0.628,0.509,1.78911612144758e-08
"TBKBP1",9.05342616885179e-13,1.13987961177712,0.373,0.254,1.79284998421772e-08
"VAV2",9.2628575856199e-13,0.334557185683495,0.896,0.884,1.83432368768031e-08
"BCAP31",9.54307086977255e-13,0.80188437327849,0.512,0.388,1.88981432434106e-08
"SLC11A1",9.54764443277638e-13,0.820606126376405,0.386,0.267,1.89072002702271e-08
"IRF5",9.56222930916834e-13,0.344299093402546,0.401,0.276,1.89360827009461e-08
"PLCB2",9.64268863870151e-13,0.514521264165583,0.495,0.367,1.90954163112206e-08
"MAP2K3",9.67296945523968e-13,0.345130906213932,0.599,0.488,1.91553814122111e-08
"TRPM5",9.72917624867307e-13,1.00530690918844,0.255,0.157,1.92666877252473e-08
"RET",9.74220309032199e-13,1.29051445173013,0.637,0.537,1.92924847797646e-08
"PLA2G4F",9.77611244383033e-13,0.658368151375683,0.415,0.299,1.93596354725172e-08
"PCSK9",9.936438188187e-13,1.09096549080607,0.502,0.384,1.96771285440667e-08
"CRB2",1.00881518860546e-12,-0.421875710899965,0.396,0.275,1.9977567179954e-08
"CCDC9B",1.01077629722314e-12,0.780288734306382,0.28,0.176,2.00164030139099e-08
"TIMM44",1.03287124203995e-12,0.536008797730056,0.461,0.327,2.04539492061172e-08
"SLC6A2",1.04432355265877e-12,0.422928133248735,0.792,0.708,2.06807393133017e-08
"MAOB",1.04990865999256e-12,0.365748884575563,0.956,0.923,2.07913411938326e-08
"IL17REL",1.07709612182513e-12,0.812565644538924,0.412,0.296,2.13297345005031e-08
"TBC1D2B",1.08112741265602e-12,0.452501435752375,0.937,0.899,2.14095661528272e-08
"RCSD1",1.09247148403691e-12,0.356816089379389,0.885,0.86,2.16342127983829e-08
"DUSP22",1.15436784287125e-12,0.296720560201576,0.908,0.893,2.28599463923794e-08
"PTPN7",1.17055011634881e-12,0.44749867027208,0.429,0.306,2.31804039540554e-08
"ESPN",1.22048012705511e-12,0.431452227686559,0.487,0.372,2.41691679560723e-08
"RASSF5",1.22501882133066e-12,0.320044032036556,0.832,0.78,2.4259047718811e-08
"PHETA1",1.2621409523345e-12,0.270300924730231,0.271,0.169,2.49941772790802e-08
"SPTBN2",1.27115680449997e-12,0.531243977410462,0.666,0.563,2.5172718199513e-08
"COL6A1",1.27779963572288e-12,0.342790968051677,0.326,0.215,2.53042661862201e-08
"ATG9B",1.28178885111005e-12,1.11547481215923,0.276,0.172,2.53832646185322e-08
"TTLL7",1.32611553120862e-12,-0.801688605182504,0.978,0.981,2.62610658645243e-08
"DGKQ",1.37615239974198e-12,1.20978455334295,0.351,0.242,2.72519459720903e-08
"CCDC187",1.38607950579989e-12,0.375176825554554,0.575,0.463,2.74485324533553e-08
"XIRP1",1.41900540978757e-12,0.987248603129606,0.277,0.175,2.81005641300232e-08
"C13orf46",1.42163464347105e-12,0.66747085725517,0.431,0.313,2.81526308446572e-08
"MXD4",1.48929100220003e-12,0.713225572556075,0.287,0.181,2.94924297165671e-08
"PPFIA3",1.57549774976027e-12,0.573191077414677,0.613,0.499,3.11995819385026e-08
"UBALD2",1.58490414057016e-12,-0.372825371572035,0.199,0.112,3.13858566957109e-08
"TLDC2",1.5915848591634e-12,0.334276850120421,0.525,0.392,3.15181549660129e-08
"LINGO4",1.68013025092211e-12,0.624181025482406,0.249,0.149,3.32716193590106e-08
"TMEM273",1.68034556962463e-12,0.365847080216235,0.722,0.633,3.32758833152766e-08
"SPTBN4",1.71519406095075e-12,0.362297198267209,0.937,0.904,3.39659879890077e-08
"COPZ2",1.74079351581002e-12,-0.610155968207577,0.442,0.318,3.44729339935859e-08
"ARRB1",1.76649769914248e-12,0.3292227953602,0.861,0.8,3.49819539361185e-08
"SERPINH1",1.77022607249571e-12,-0.521893193655465,0.316,0.206,3.50557869136326e-08
"ZNF362",1.78482203960727e-12,0.340516369041211,0.712,0.632,3.53448308503428e-08
"LPCAT1",1.81881135543796e-12,0.320874780136347,0.656,0.564,3.6017921271738e-08
"CD6",1.86486611880666e-12,0.270381714559579,0.785,0.72,3.69299437507283e-08
"GALK1",1.8687855778557e-12,0.900646501813471,0.27,0.167,3.70075607982764e-08
"TRIM62",1.8743060243953e-12,-0.329753482663775,0.652,0.545,3.71168822011002e-08
"MMP15",1.92128024182535e-12,0.395565386106153,0.391,0.272,3.80471126288674e-08
"LAT2",1.94087130839527e-12,0.674225163417465,0.667,0.562,3.84350745201516e-08
"SRPX2",1.97625676988529e-12,0.650029482711744,0.778,0.673,3.91358128140384e-08
"SH3BP5L",1.97645340714583e-12,0.606462142637415,0.445,0.325,3.91397068217089e-08
"EFNA2",1.98706813132487e-12,1.12713981028166,0.227,0.133,3.93499102046264e-08
"PAX2",1.99570482488161e-12,0.453654487357242,0.889,0.846,3.95209426471306e-08
"PTPRN",2.02762569029242e-12,0.451844796616196,0.437,0.319,4.01530715448609e-08
"RELL1",2.09203745754826e-12,0.265245611081097,0.882,0.848,4.14286177718282e-08
"C3orf18",2.1080490864925e-12,0.631170391457286,0.332,0.216,4.17456960598109e-08
"MYO7A",2.13593685205566e-12,0.359472510904446,0.765,0.685,4.22979574812582e-08
"ZBTB47",2.15224364266855e-12,0.533723174236835,0.304,0.197,4.26208808557652e-08
"JPH2",2.17869388198126e-12,0.386281592476439,0.887,0.844,4.3144674944875e-08
"PFKL",2.18700043154577e-12,-0.510560755385323,0.431,0.305,4.33091695459008e-08
"ESPNL",2.24424227271297e-12,0.97754554666088,0.479,0.362,4.44427297265349e-08
"MYMK",2.28933825979352e-12,-0.463891981622733,0.351,0.235,4.5335765558691e-08
"MAP3K11",2.33935679538457e-12,0.924686732970647,0.397,0.281,4.63262826190007e-08
"SEMA4A",2.37407541927118e-12,0.306399998246601,0.665,0.56,4.70138155278272e-08
"MZF1",2.39380277558403e-12,-0.725720449170217,0.244,0.145,4.74044763648905e-08
"ZMYND15",2.44575105642992e-12,0.270975775054602,0.208,0.118,4.84332081704818e-08
"ZBTB48",2.47291951464321e-12,0.712173321368116,0.303,0.193,4.89712251484796e-08
"MOB3C",2.48127214523914e-12,1.28886388562663,0.287,0.181,4.91366322921708e-08
"PDGFRB",2.48301830689572e-12,0.333103499887864,0.614,0.508,4.91712115314559e-08
"SLC23A2",2.49865033397572e-12,0.405760003443466,0.983,0.979,4.94807725637212e-08
"CORO1A",2.5046676430834e-12,1.3705498551274,0.147,0.073,4.95999333359806e-08
"CXorf40B",2.52291738598149e-12,0.366343596920935,0.189,0.105,4.99613329945914e-08
"PRKAR1B",2.6051707003221e-12,0.293167720330427,0.922,0.891,5.15901953784786e-08
"MMP14",2.60843252904748e-12,0.323592806578072,0.293,0.183,5.16547893727273e-08
"HMGB3",2.61428368526362e-12,0.47009554138773,0.365,0.247,5.17706598192755e-08
"ZBTB46",2.62325926538952e-12,0.377485297556279,0.843,0.767,5.19484032325086e-08
"SLC29A3",2.64025456814115e-12,0.251955855272268,0.785,0.713,5.22849612128992e-08
"PSD",2.71797206586129e-12,0.88051810177632,0.295,0.191,5.38240008202511e-08
"ABCA4",2.7282567337951e-12,0.327637369601365,0.935,0.912,5.40276680993444e-08
"C1orf210",2.75202119631488e-12,1.0476212774509,0.168,0.088,5.44982757506236e-08
"CAPN2",2.75477117873231e-12,0.328325487568475,0.85,0.799,5.45527336524359e-08
"PBXIP1",2.76983135628011e-12,-0.810938043199306,0.357,0.239,5.4850970348415e-08
"CLCN4",2.77048901231695e-12,-0.270573528893882,0.89,0.825,5.48639939109125e-08
"SLC6A19",2.78373157781384e-12,0.561671103724667,0.397,0.28,5.51262364354476e-08
"SBNO2",2.79547265313591e-12,0.348571442572596,0.546,0.435,5.53587449500505e-08
"GALNS",2.8138598939385e-12,-0.270714468358797,0.511,0.391,5.5722867479664e-08
"BMP1",2.92820237658998e-12,0.768034026331283,0.62,0.52,5.79871916636114e-08
