"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"TSPAN32",6.35602055905881e-10,0.881147953245678,0.295,0.197,1.25868275131042e-05
"AC004233.2",6.44501448162595e-10,0.70806023162119,0.185,0.106,1.27630621779639e-05
"WNT4",6.5296808403932e-10,0.542449422265773,0.469,0.36,1.29307269682307e-05
"ASB10",6.63893170627231e-10,0.703637270089781,0.4,0.289,1.31470764579311e-05
"SIGLEC1",6.63991266369657e-10,0.380077480471763,0.437,0.323,1.31490190479183e-05
"CATIP",6.74766536275106e-10,0.602814043637477,0.426,0.314,1.33624017178559e-05
"EVX2",6.74871750474658e-10,0.753608609309742,0.19,0.109,1.33644852746496e-05
"CIB2",6.80530233297614e-10,0.350666548077901,0.652,0.538,1.34765402099926e-05
"TRIM11",6.87825381981189e-10,0.714338951389141,0.304,0.204,1.36210060393735e-05
"IGFBP4",7.04056579734054e-10,0.722896735161199,0.466,0.35,1.39424324484735e-05
"USF2",7.14981945843066e-10,0.373989368032556,0.316,0.217,1.41587874735302e-05
"FAM110D",7.19806363069392e-10,0.585711560815789,0.196,0.115,1.42543254078632e-05
"BCL6B",7.3612315449126e-10,0.940733818998505,0.261,0.167,1.45774468283904e-05
"TLL2",7.382355297598e-10,0.360846462657698,0.954,0.935,1.46192781958333e-05
"MUTYH",7.39559956245772e-10,0.260619307729848,0.391,0.282,1.4645505813535e-05
"EXOC3L1",7.44368985873438e-10,1.22828712368999,0.184,0.104,1.47407390272517e-05
"FOXD2",7.45453707549745e-10,1.17733096416268,0.149,0.077,1.47622197706076e-05
"LHX3",7.47886648091813e-10,1.19027168749118,0.168,0.092,1.48103992921622e-05
"RGS12",7.59453916686306e-10,0.37504003321629,0.916,0.89,1.50394659121389e-05
"H1FOO",7.64238908098144e-10,0.875084938830312,0.255,0.161,1.51342230970675e-05
"VWA5B2",7.81133534933868e-10,1.16401811363813,0.28,0.184,1.54687873922954e-05
"HS6ST1",7.81890086689348e-10,0.350722298244801,0.829,0.771,1.54837693867092e-05
"CACNB1",7.85575306710752e-10,0.584265005100392,0.528,0.412,1.5556747798793e-05
"KLF11",8.16388494921606e-10,0.575613647279716,0.413,0.301,1.61669413649326e-05
"NECAP2",8.22488305978808e-10,0.518942218506394,0.625,0.51,1.62877359232983e-05
"TBXAS1",8.5238004803892e-10,0.259054274533006,0.99,0.989,1.68796820913147e-05
"CNPPD1",8.59478006759054e-10,0.560471618097173,0.224,0.136,1.70202429678495e-05
"PIEZO1",8.59941113268764e-10,0.265970082059769,0.545,0.43,1.70294138660613e-05
"CD276",8.78920025334149e-10,0.482516417597544,0.624,0.514,1.74052532616922e-05
"GLIS2",8.82381817450307e-10,0.332298995147008,0.28,0.183,1.74738071309684e-05
"DCAF4",8.97819798076033e-10,0.400393158325786,0.705,0.603,1.77795254612997e-05
"LEMD2",9.08789364378756e-10,0.463323559566277,0.465,0.35,1.79967557827925e-05
"SLC25A19",9.13880754986997e-10,1.13457215009738,0.506,0.393,1.80975805910075e-05
"RLBP1",9.20936250464538e-10,0.363987550385938,0.48,0.365,1.82373005679493e-05
"ARHGEF19",9.22779615856658e-10,0.776624487245274,0.357,0.251,1.82738047328094e-05
"LRCH4",9.24474243488614e-10,0.297144417992456,0.225,0.138,1.8307363443805e-05
"LRRC46",9.3465105809942e-10,0.60635409559039,0.294,0.197,1.85088949035428e-05
"PITPNM1",9.48586078650433e-10,0.31554663506371,0.232,0.145,1.87848501155145e-05
"SLC4A11",9.50770886995634e-10,0.553066241200387,0.27,0.175,1.88281158751745e-05
"INSRR",9.62078183687734e-10,0.843275399169935,0.241,0.15,1.90520342715682e-05
"SGSH",9.77213171748919e-10,0.583045245390088,0.313,0.212,1.93517524401438e-05
"PDLIM2",9.88680688078893e-10,0.516705472620909,0.368,0.261,1.95788436660263e-05
"AQP6",9.94563080593029e-10,0.547520488688824,0.296,0.197,1.96953326849837e-05
"LSR",9.97883694890479e-10,0.470558298770028,0.445,0.332,1.97610908099161e-05
"MSLNL",1.01334360861752e-09,0.906812861411225,0.278,0.185,2.00672434814528e-05
"KCNK3",1.01620182646421e-09,0.708473739798714,0.637,0.54,2.01238447694708e-05
"ADGRD1",1.04691953758836e-09,0.362343128985339,0.933,0.902,2.07321476028623e-05
"FBRSL1",1.08212890063083e-09,0.724355605469578,0.61,0.509,2.14293986191923e-05
"GPD1",1.08844101082939e-09,0.472137526388786,0.277,0.181,2.15543973374544e-05
"ALOXE3",1.09008015245641e-09,0.476068114850186,0.598,0.484,2.15868572590944e-05
"ZNF512B",1.09178316882499e-09,0.309584252749304,0.229,0.142,2.16205820922413e-05
"SLC38A5",1.10044793391639e-09,0.381724180325607,0.339,0.237,2.17921704353462e-05
"MCF2L",1.1055949825099e-09,0.324506329802587,0.923,0.886,2.18940974386436e-05
"ZYX",1.10897466573001e-09,0.409387502195548,0.282,0.185,2.19610253054514e-05
"PES1",1.11656264532645e-09,0.542813512461509,0.542,0.427,2.21112900653996e-05
"LILRA1",1.15313447279793e-09,0.276294465245877,0.422,0.314,2.28355219648174e-05
"DPF1",1.1665910379129e-09,0.859912017547219,0.414,0.303,2.31020023237891e-05
"SDF4",1.18544155585707e-09,1.11294836148557,0.286,0.189,2.34752991306376e-05
"SUFU",1.18629693787569e-09,0.315702398143737,0.969,0.964,2.34922382607523e-05
"VASP",1.20306237722415e-09,0.912889942988767,0.517,0.406,2.38242442561698e-05
"CCDC187",1.20314025350103e-09,0.375176825554554,0.575,0.463,2.3825786440081e-05
"XPNPEP1",1.20441871490558e-09,0.336782004541988,0.893,0.838,2.38511038112751e-05
"FOSL2",1.21208297839481e-09,0.54569743989994,0.55,0.435,2.40028792211525e-05
"CSK",1.21528072490727e-09,0.703557362209107,0.428,0.32,2.40662041953386e-05
"RHBG",1.21538399918559e-09,0.749898095121015,0.475,0.361,2.40682493358723e-05
"THOP1",1.21911011592694e-09,0.321155751929327,0.486,0.372,2.41420376257011e-05
"DACT2",1.2214364451935e-09,0.63065103612798,0.504,0.397,2.41881059241669e-05
"GAL3ST3",1.22252247486688e-09,0.439276593297985,0.244,0.154,2.42096125697889e-05
"INPP5A",1.23627054617088e-09,0.264921407192721,0.935,0.904,2.44818656258219e-05
"CCNJL",1.23884586025095e-09,0.416219798992774,0.917,0.9,2.45328645705495e-05
"KCNJ4",1.29015560530728e-09,0.526431911108508,0.505,0.392,2.55489514519001e-05
"PITRM1",1.29991669892471e-09,0.622951837049163,0.511,0.397,2.5742250388806e-05
"BRPF1",1.30846205327779e-09,0.492400456691121,0.412,0.302,2.59114740410601e-05
"METTL22",1.31091230661637e-09,0.582004936058802,0.659,0.548,2.5959996407924e-05
"ZDHHC18",1.32576686978756e-09,0.414657281871848,0.711,0.606,2.62541613224031e-05
"CNGA2",1.34009253065572e-09,0.678046436555932,0.254,0.162,2.65378523845752e-05
"CLEC20A",1.36963408556918e-09,0.657542482987233,0.4,0.291,2.71228637965265e-05
"MDFI",1.3901806764017e-09,0.569751398618394,0.373,0.266,2.75297479347829e-05
"VWF",1.39991839315226e-09,0.300258857046116,0.977,0.969,2.77225839395941e-05
"IL6R",1.40606349813879e-09,0.46926674487768,0.875,0.834,2.78442754536424e-05
"NTNG2",1.43872626651877e-09,0.353425079299485,0.769,0.675,2.84910962558712e-05
"DENND1C",1.44537875246978e-09,0.469843693191708,0.408,0.298,2.8622835435159e-05
"MS4A6A",1.45262119655417e-09,0.71263811659916,0.6,0.485,2.87662575553621e-05
"PHF19",1.45582745373228e-09,0.425944310452774,0.654,0.541,2.88297510662604e-05
"SLC35E4",1.45610127589953e-09,0.570554127250578,0.506,0.392,2.88351735666385e-05
"ACY3",1.47666173110888e-09,1.97114298791174,0.254,0.165,2.92423322611492e-05
"NR4A1",1.48396042720929e-09,0.307709371418473,0.529,0.415,2.93868683400255e-05
"PIH1D3",1.48750412869312e-09,0.288576963240551,0.802,0.707,2.94570442605098e-05
"IFT27",1.50536984164024e-09,0.623645380621376,0.513,0.399,2.98108389740018e-05
"VAV2",1.52430632139162e-09,0.334557185683495,0.896,0.884,3.01858380825183e-05
"TRPM1",1.52799669028551e-09,0.283499649839512,0.947,0.95,3.02589184577239e-05
"P2RY6",1.54650943416147e-09,0.378011446378324,0.655,0.548,3.06255263246995e-05
"CHRNA4",1.5499345491476e-09,0.251372821109701,0.326,0.225,3.06933538767699e-05
"FAM156A",1.56422993537772e-09,0.339600496265996,0.755,0.651,3.09764454102851e-05
"TRIP10",1.57474682705226e-09,0.361376515709235,0.335,0.233,3.11847114161159e-05
"RNH1",1.58018792316092e-09,0.391538752705737,0.354,0.252,3.12924614423557e-05
"ACCSL",1.59267946851538e-09,0.51369362292048,0.528,0.416,3.15398315150102e-05
"DHX37",1.60080408510362e-09,0.555298949919041,0.674,0.574,3.17007232973069e-05
"DLL3",1.60905511187313e-09,0.651041297452037,0.317,0.217,3.18641183804237e-05
"DYNLRB1",1.62131770130978e-09,0.258157178728452,0.727,0.618,3.21069544390377e-05
"SLC9A1",1.64224289945081e-09,0.340778949294835,0.867,0.831,3.25213361378243e-05
"TBC1D29",1.64530628038717e-09,0.821590753272619,0.305,0.206,3.25820002705071e-05
"CCDC57",1.70371540363176e-09,0.301860211830931,0.906,0.873,3.37386761381198e-05
"COMMD5",1.70629938968336e-09,1.2279960952605,0.25,0.159,3.37898468138996e-05
"TEDC1",1.7377452296406e-09,0.509976049898641,0.174,0.099,3.44125687825729e-05
"ZBTB46",1.75327063149662e-09,0.377485297556279,0.843,0.767,3.47200183155275e-05
"TRMT2B",1.75482380257515e-09,0.253723606788139,0.852,0.766,3.47507757623958e-05
"RER1",1.75571576293332e-09,1.299140714495,0.321,0.22,3.47684392533685e-05
"CAMK2B",1.75965968275853e-09,0.625340845868613,0.851,0.796,3.48465406976672e-05
"ZNRF1",1.78636531724808e-09,0.372668008889892,0.964,0.949,3.53753923774638e-05
"SAMD11",1.78665703129104e-09,0.403532033819913,0.258,0.167,3.53811691906564e-05
"SPATA31A6",1.82931818539484e-09,0.336457165284183,0.152,0.088,3.6225988025374e-05
"SLC38A3",1.84282030588979e-09,1.00182870027569,0.366,0.26,3.64933705175356e-05
"LAMC3",1.86278492162037e-09,0.30594384072495,0.822,0.758,3.68887298028483e-05
"PPRC1",1.88184284230552e-09,0.50642918738947,0.488,0.374,3.72661338061763e-05
"SPRY4",1.91755428171459e-09,0.308525620767753,0.433,0.324,3.79733274407939e-05
"ABCA4",1.91939922980763e-09,0.327637369601365,0.935,0.912,3.80098629478804e-05
"PNP",1.99107847464371e-09,0.598983973064729,0.397,0.289,3.94293270333693e-05
"PAPLN",1.99162726776593e-09,0.467700522941205,0.575,0.467,3.94401947835688e-05
"LRRC8A",1.99873946494953e-09,0.271856859010682,0.661,0.548,3.95810376243956e-05
"DUSP26",2.01769854395718e-09,1.47693583360176,0.357,0.253,3.99564842659839e-05
"MROH7-TTC4",2.02115041147013e-09,0.830715356530966,0.356,0.252,4.00248415983429e-05
"CGN",2.05242973185658e-09,0.653347604835963,0.687,0.588,4.06442659799558e-05
"ANXA11",2.05747719759716e-09,0.379571180719685,0.816,0.73,4.07442209440166e-05
"TEKT2",2.06085221891761e-09,1.44905837335248,0.147,0.077,4.08110564912253e-05
"SLC22A18AS",2.07035977671884e-09,0.61545318104938,0.293,0.196,4.09993346583632e-05
"CLCNKA",2.08400381736314e-09,0.65818966283079,0.281,0.186,4.12695275952423e-05
"ARHGAP36",2.0857338048976e-09,0.811978519958974,0.62,0.514,4.13037865383871e-05
"CRHR2",2.09397630106989e-09,0.781268968155455,0.674,0.587,4.14670126900871e-05
"APBA2",2.10117651061707e-09,0.27879009662577,0.968,0.958,4.16095984397499e-05
"LSM10",2.13767741547675e-09,1.50742271802856,0.346,0.246,4.23324258586861e-05
"TTC24",2.1522159857844e-09,0.867468949120428,0.263,0.172,4.26203331664886e-05
"AC010325.1",2.15498222233192e-09,1.09590298033513,0.478,0.366,4.2675112948839e-05
"VARS2",2.18662082976412e-09,0.469534159017173,0.327,0.227,4.33016522918188e-05
"RET",2.18913664542577e-09,1.29051445173013,0.637,0.537,4.33514729893665e-05
"RRAGB",2.21565567809432e-09,0.371493418750172,0.856,0.775,4.38766293933019e-05
"ZP4",2.22151103431255e-09,0.461921450642927,0.269,0.178,4.39925830124914e-05
"IL27RA",2.2287113762781e-09,0.430584303881367,0.718,0.616,4.41351713844352e-05
"TMEM37",2.23695179620595e-09,0.281557723057101,0.302,0.207,4.42983564202665e-05
"AKAP14",2.24008556130312e-09,0.348589425162164,0.753,0.654,4.43604143704858e-05
"ARHGEF16",2.24045085312129e-09,0.704883631144802,0.372,0.266,4.4367648244361e-05
"FAM186B",2.25130785721109e-09,0.51508596266001,0.241,0.153,4.45826494963513e-05
"FLNA",2.25971348387717e-09,0.870291862622472,0.352,0.249,4.47491061212196e-05
"SPTBN2",2.27245584658117e-09,0.531243977410462,0.666,0.563,4.50014431298469e-05
"PLEKHG5",2.30614996054069e-09,0.295140741893248,0.656,0.549,4.56686876685873e-05
"FGF19",2.32434921735655e-09,0.314618276436855,0.228,0.144,4.60290875513117e-05
"TMBIM1",2.35218748939755e-09,1.0515372757222,0.313,0.214,4.65803688525397e-05
"UBE2D4",2.36610761562989e-09,0.629265740160684,0.664,0.553,4.68560291123188e-05
"CCDC70",2.38249719473431e-09,0.526900050401514,0.296,0.199,4.71805919473235e-05
"C11orf21",2.38838387561332e-09,0.59609288428106,0.189,0.111,4.72971658887705e-05
"B4GALT1",2.39093593489043e-09,0.381426901191043,0.859,0.814,4.73477043186352e-05
"RGS9",2.39140423008395e-09,0.305408440290657,0.953,0.946,4.73569779683525e-05
"TNKS1BP1",2.39739467458879e-09,0.352901068968481,0.484,0.371,4.74756067408817e-05
"IKZF1",2.40445995804105e-09,0.289793266774743,0.928,0.899,4.76155205490868e-05
"TTC34",2.41431424835701e-09,0.455120602363074,0.599,0.501,4.7810665060214e-05
"NKRF",2.42448429983672e-09,0.261153424617399,0.673,0.562,4.80120625896666e-05
"PVR",2.42525995247447e-09,0.489404624555137,0.267,0.176,4.8027422838852e-05
"ADGRE5",2.44993662963892e-09,0.268308232864509,0.636,0.524,4.85160950767395e-05
"CDH15",2.45085489417525e-09,0.404473963759074,0.355,0.251,4.85342794693525e-05
"FANCE",2.45708560701659e-09,0.284728800150494,0.482,0.371,4.86576662757494e-05
"AGFG2",2.48338820741813e-09,0.526196585495182,0.716,0.607,4.91785366715012e-05
"GLP1R",2.49702079613681e-09,0.312722304238358,0.677,0.569,4.94485028258973e-05
"CYP4A11",2.50167002018242e-09,0.337121289811493,0.512,0.401,4.95405714096725e-05
"PTGES",2.52101036038616e-09,0.647717313938194,0.5,0.39,4.99235681667272e-05
"SLC22A4",2.52697959757923e-09,0.309106251560696,0.612,0.501,5.00417769708615e-05
"HPCA",2.53177403500721e-09,0.506096416458078,0.245,0.156,5.01367212152478e-05
"C17orf64",2.54346594336314e-09,0.489473447945079,0.363,0.258,5.03682560764203e-05
"RAPSN",2.54859329903626e-09,0.254787929912604,0.393,0.287,5.04697931008151e-05
"PKP3",2.55235165238025e-09,0.448752723434534,0.173,0.098,5.05442197720862e-05
"DNASE1L1",2.58593601626297e-09,0.782888912356641,0.15,0.08,5.12092909300556e-05
"IGFBP5",2.59968893516547e-09,0.254040392548414,0.509,0.397,5.14816399830817e-05
"PRKAG3",2.6089942444614e-09,0.435527878504979,0.331,0.23,5.16659130230691e-05
"ZNF436",2.63529033760556e-09,0.904344393446509,0.499,0.386,5.21866545556028e-05
"IL25",2.64786082963622e-09,0.317342104301267,0.188,0.112,5.24355880092861e-05
"EGFL7",2.66491814345137e-09,0.270148720034258,0.227,0.141,5.27733739947675e-05
"ITPRIP",2.67312749271109e-09,0.289743727151849,0.549,0.436,5.29359437381578e-05
"CREB3L1",2.70238974838139e-09,0.382049087936618,0.704,0.604,5.35154241871967e-05
"PLAT",2.71215740880486e-09,0.47917026093118,0.677,0.573,5.37088531665627e-05
"TNFRSF13C",2.73927313236747e-09,0.857208808899236,0.18,0.103,5.4245825840273e-05
"ATP2C2",2.74958754186065e-09,0.335970699569465,0.918,0.874,5.44500820914665e-05
"RIPOR1",2.74983523393159e-09,0.333075461869113,0.395,0.288,5.44549871375473e-05
"ZDHHC19",2.81416351525542e-09,0.755856643803578,0.418,0.311,5.5728880092603e-05
"CLDN19",2.82482450244097e-09,0.813166192526197,0.256,0.165,5.59399996218386e-05
"PRRG2",2.83569846484276e-09,0.782435025140664,0.128,0.065,5.61553366992812e-05
"RAVER1",2.84413260021376e-09,0.523662698783117,0.377,0.272,5.6322357882033e-05
"LHFPL1",2.84419883213533e-09,0.332837345662786,0.833,0.752,5.63236694727759e-05
"MKRN1",2.85322676701481e-09,0.351694771416101,0.828,0.733,5.65024496671943e-05
"PNKP",2.8627433011196e-09,0.516149289555301,0.257,0.167,5.66909055920714e-05
"SLC22A7",2.86942982189507e-09,0.513966644197505,0.28,0.186,5.68233187629881e-05
"GLI1",2.88508606367439e-09,0.523531820240478,0.301,0.204,5.71333593189439e-05
"TULP1",2.88631825301424e-09,0.943976783846653,0.426,0.318,5.7157760364441e-05
"TMEM270",2.91538506853565e-09,1.01206916574386,0.301,0.204,5.77333705122114e-05
"RND1",2.91672308526344e-09,0.336444624333378,0.356,0.254,5.7759867257472e-05
"GRM2",2.92290472513672e-09,1.03158509853573,0.298,0.204,5.78822822718824e-05
"TMEM11",2.93144916015868e-09,0.847446732785208,0.495,0.383,5.80514877186222e-05
"TCEA3",2.93307634721681e-09,0.78628493100119,0.846,0.778,5.80837109039345e-05
"EPS8L2",2.93919612010622e-09,0.639157546219254,0.169,0.095,5.82049007664635e-05
"TSHZ3",2.97402705492194e-09,0.365885211180581,0.897,0.835,5.88946577686193e-05
"CAMK2G",2.9963823212444e-09,0.494840374519256,0.804,0.709,5.93373591076028e-05
"LMX1B",3.07112273483682e-09,0.269872850954568,0.737,0.644,6.08174435179736e-05
"SAMD14",3.10824241253705e-09,0.631223164125799,0.435,0.327,6.15525244954711e-05
"PLEKHF1",3.11183650744981e-09,1.004340208438,0.304,0.207,6.16236983570286e-05
"FBXO6",3.13670479936089e-09,1.02680241290046,0.36,0.256,6.21161651417437e-05
"CHST14",3.14989256724458e-09,0.322024581834429,0.183,0.106,6.23773225091444e-05
"RCSD1",3.15678505644832e-09,0.356816089379389,0.885,0.86,6.25138144728461e-05
"PARVG",3.18758640349056e-09,0.47478420438137,0.625,0.515,6.31237735483235e-05
"RASD2",3.20102146170888e-09,1.12589505176905,0.365,0.265,6.3389828006221e-05
"NCAPH2",3.20172529276429e-09,0.488265962714117,0.415,0.309,6.34037659726112e-05
"MAP2K3",3.2468313817286e-09,0.345130906213932,0.599,0.488,6.42970018523714e-05
"MYO1G",3.25589667279625e-09,0.600967046394758,0.363,0.261,6.44765218113842e-05
"ST14",3.26496837872963e-09,0.283693228797703,0.769,0.672,6.46561688039828e-05
"RXRA",3.27327365048369e-09,0.308965537572828,0.68,0.587,6.48206381005284e-05
"MYOM2",3.32731902797768e-09,0.426283324702977,0.925,0.904,6.58908987110419e-05
"MEX3A",3.33695820661574e-09,0.314217033149592,0.261,0.172,6.60817833656114e-05
"NR1I2",3.34852572736466e-09,0.288644632341629,0.471,0.36,6.63108549790023e-05
"NT5C3B",3.35220361862917e-09,1.12357623156037,0.503,0.391,6.63836882597135e-05
"ABCD1",3.36768210518733e-09,0.323034400156318,0.295,0.201,6.66902087290247e-05
"PKLR",3.38403670280947e-09,0.261510731664536,0.363,0.26,6.70140788257358e-05
"KLHL11",3.41331723652369e-09,0.615207293144744,0.628,0.519,6.75939212348787e-05
"ICAM5",3.41758463108622e-09,0.851828961566472,0.161,0.088,6.76784284494005e-05
"BMP8A",3.47296258402245e-09,0.262188392992517,0.578,0.465,6.87750780513966e-05
"PAQR5",3.52657723077113e-09,0.441382298557806,0.944,0.93,6.98368089009608e-05
"IL32",3.53672157909964e-09,0.781600597439859,0.378,0.273,7.00376974309101e-05
"ZNF469",3.54206247760039e-09,1.0825622621863,0.201,0.12,7.01434632439206e-05
"PDGFB",3.60493244858282e-09,0.470776711765174,0.455,0.344,7.13884772792856e-05
"PBDC1",3.6533933032184e-09,0.639378468804074,0.315,0.217,7.2348147583634e-05
"FAM207A",3.656552164062e-09,0.570790088335386,0.516,0.409,7.24107025049197e-05
"TRMU",3.68327864747298e-09,0.676787036192477,0.616,0.504,7.29399670559074e-05
"LAT2",3.72079452079452e-09,0.674225163417465,0.667,0.562,7.36828938952939e-05
"DVL1",3.72442024477304e-09,0.389205931820921,0.226,0.141,7.37546941072406e-05
"NANOS3",3.73315415213917e-09,1.262272183815,0.371,0.272,7.3927651674812e-05
"TP53I13",3.74977531278981e-09,0.397024953480967,0.141,0.074,7.42568005191767e-05
"SCML4",3.7515320431426e-09,0.301707200752089,0.948,0.932,7.42915890503528e-05
"GAS7",3.81655037261966e-09,0.337118030553076,0.985,0.991,7.5579147028987e-05
"TBX21",3.84421314470566e-09,0.72641474782601,0.481,0.375,7.61269529046062e-05
"LTBP2",3.90744356487756e-09,0.435524316244334,0.858,0.824,7.73791049152703e-05
"RHCG",3.91890670060659e-09,0.713906020734698,0.538,0.434,7.76061093921123e-05
"KRT74",4.05397297935896e-09,0.60342949088658,0.323,0.224,8.02808269102455e-05
"RRP12",4.10103188208613e-09,0.282888788814234,0.808,0.715,8.12127343609517e-05
"VWA7",4.11412821971964e-09,0.709652924820452,0.389,0.283,8.14720811351081e-05
"TEX33",4.1245961188174e-09,0.443812259889481,0.571,0.459,8.16793769409409e-05
"PPM1M",4.13059074966199e-09,0.507471232170814,0.22,0.137,8.17980886155564e-05
"ZFPM1",4.1883401973529e-09,0.33694361228538,0.492,0.381,8.29417009281795e-05
"SLC22A11",4.26616746145193e-09,0.401753042258876,0.395,0.289,8.44829142391326e-05
"CHN2",4.4050879437002e-09,0.280425533269415,0.438,0.33,8.7233956549095e-05
"ABLIM2",4.4087934612748e-09,0.277476194774538,0.921,0.89,8.73073369136248e-05
"PDCD1",4.45174741532857e-09,0.417835243836207,0.193,0.114,8.81579540657517e-05
"SEMA4A",4.45541080440215e-09,0.306399998246601,0.665,0.56,8.82305001595758e-05
"CYFIP1",4.45665982457879e-09,0.564484039877397,0.94,0.904,8.82552345061338e-05
"ACVRL1",4.45676016090706e-09,0.388685850279637,0.416,0.309,8.82572214664424e-05
"ABO",4.45752477128116e-09,0.277663201284448,0.655,0.547,8.82723630456809e-05
"RNF183",4.51158566060958e-09,0.571480738086247,0.335,0.235,8.93429308370514e-05
"REXO1",4.52836847712998e-09,0.632805810399762,0.429,0.321,8.9675280952605e-05
"ANPEP",4.53397499510023e-09,0.416709610825433,0.591,0.482,8.97863068279699e-05
"TNF",4.58492648912735e-09,0.594459477911091,0.149,0.082,9.07952992641889e-05
"UCKL1",4.61323942553672e-09,0.39275504700628,0.284,0.193,9.13559803439037e-05
"DHDH",4.71498881965889e-09,0.308679167965646,0.512,0.401,9.33709235957049e-05
"ARHGEF4",4.76327922350962e-09,0.3498616053247,0.976,0.981,9.43272184631611e-05
"FIZ1",4.78529441014631e-09,1.19007792159455,0.299,0.203,9.47631852041274e-05
"NXF1",4.8078443739721e-09,1.04303262549452,0.497,0.389,9.52097421377695e-05
"C11orf45",4.83325915706624e-09,0.588961489134399,0.236,0.15,9.57130310873827e-05
"ADCY6",4.87477587201134e-09,0.362767243266071,0.509,0.398,9.65351865934405e-05
"ADAMTSL2",4.8820551643915e-09,0.442331598915748,0.591,0.48,9.6679338420445e-05
"NSDHL",4.8914771414224e-09,0.766316765849077,0.75,0.653,9.68659218315878e-05
"GLB1L",4.90515039453775e-09,0.375197197577394,0.334,0.234,9.7136693263031e-05
"ESRRB",4.91009159560176e-09,0.253439880520348,0.972,0.957,9.72345438677017e-05
"MCM7",4.9127372016986e-09,0.290673501256018,0.327,0.232,9.72869348052374e-05
"CFAP97D2",4.9256504849169e-09,0.394710359282777,0.67,0.568,9.75426565528094e-05
"IQCD",4.94865073188083e-09,0.523546462556101,0.723,0.631,9.79981304434361e-05
"SBNO2",4.95270770472541e-09,0.348571442572596,0.546,0.435,9.80784706766773e-05
"C1QTNF8",4.97323097470604e-09,0.600531332663705,0.139,0.073,9.84848929921038e-05
"PACSIN3",4.98506411772933e-09,0.577084210026911,0.235,0.151,9.87192247233939e-05
"ADAMTS10",4.99069377597671e-09,0.490616200408102,0.605,0.495,9.88307088456668e-05
"AGT",4.99203534997662e-09,0.66195077993255,0.363,0.26,9.88572760355869e-05
"ANKRD2",5.00199139010791e-09,0.631487088573377,0.361,0.258,9.90544354983069e-05
"PSPN",5.01193285855232e-09,0.700998033054252,0.163,0.091,9.92513063979115e-05
"FAM83E",5.0362348373123e-09,1.09345249798784,0.366,0.267,9.97325584832955e-05
"MDGA1",5.03674595242989e-09,0.405251899306669,0.78,0.71,9.97426800959691e-05
"PITX2",5.06848096458787e-09,0.323442508271313,0.479,0.368,0.000100371128541734
"FGD3",5.13273734742577e-09,0.257769285384285,0.924,0.88,0.000101643597691073
"TMEM127",5.14278434245352e-09,0.436497141931913,0.515,0.405,0.000101842558333607
"CDH5",5.15920219075186e-09,0.276759469950269,0.705,0.601,0.000102167680983459
"CYP1A1",5.34150002532576e-09,0.321981513583824,0.256,0.167,0.000105777725001526
"MFSD10",5.34344353162052e-09,1.80120239444183,0.143,0.075,0.000105816212256681
"MYO7A",5.37386658253526e-09,0.359472510904446,0.765,0.685,0.000106418679933946
"SLC5A2",5.39531357377123e-09,0.724917659385357,0.21,0.128,0.000106843394701392
"MAST1",5.4458481973456e-09,0.314527041916253,0.341,0.242,0.000107844131852035
"SLC16A5",5.46117535711937e-09,0.847367740003668,0.477,0.368,0.000108147655597035
"LETMD1",5.49211565699228e-09,0.353700866336575,0.616,0.505,0.000108760366355418
"JAG1",5.50178855875384e-09,0.399912208918087,0.716,0.618,0.000108951918829002
"MUC5AC",5.50279683786034e-09,0.267673739650651,0.513,0.403,0.000108971885780148
"AHSG",5.52846287726683e-09,0.674808035567811,0.244,0.156,0.000109480150358515
"DGAT2L6",5.58317304551668e-09,0.461041441666222,0.761,0.668,0.000110563575820367
"DHRS1",5.61648311099474e-09,0.923510057970889,0.363,0.261,0.000111223215047029
"VAX1",5.62228199338293e-09,0.536140549846107,0.271,0.179,0.000111338050314962
"PHF5A",5.65827632699443e-09,0.63559211565291,0.508,0.398,0.000112050846103471
"ABCC3",5.70531708846556e-09,0.302633620449462,0.831,0.749,0.000112982394302883
"SLC23A2",5.73907830437245e-09,0.405760003443466,0.983,0.979,0.000113650967661488
"CDHR2",5.75592190302931e-09,0.273147049470579,0.737,0.638,0.000113984521445689
"POMC",5.76153251552193e-09,1.11296495823651,0.284,0.191,0.000114095628404881
"MYOM3",5.80183495584597e-09,0.551607238103223,0.635,0.541,0.000114893737630618
"PLEKHG4",5.85176336444585e-09,0.446622926148789,0.305,0.209,0.000115882469906121
"SPHK1",5.92407794239686e-09,0.632415531458154,0.193,0.115,0.000117314515493285
"CCDC200",5.9948998333671e-09,0.534291814589259,0.581,0.473,0.000118717001400169
"RAB20",6.04674216591441e-09,0.492209809127232,0.718,0.628,0.000119743635111603
"TBC1D10A",6.08401745250092e-09,0.486713113246569,0.695,0.598,0.000120481797611876
"PIF1",6.10554040193417e-09,0.542118814721171,0.307,0.211,0.000120908016579502
"SAGE1",6.15558142937942e-09,0.272411325410748,0.673,0.565,0.000121898979046001
"TBX2",6.16431969202917e-09,0.960435133690615,0.161,0.089,0.000122072022861254
"SNX20",6.18699398572937e-09,0.482669008699446,0.342,0.242,0.000122521041899399
"NRROS",6.18729250741315e-09,0.570777743730699,0.14,0.076,0.000122526953524303
"HMX1",6.30605112780032e-09,0.469338138019584,0.405,0.303,0.00012487873048383
